reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
712292,2020/11/24 05:00:00+00,GODIVA CHOCOLATIER,5000 SHELBYVILLE RD,40207.0,2020/11/24 05:00:00+00,4,SURVEY,490
710352,2020/11/25 05:00:00+00,SUNSHINE GROCERY,125 E OAK ST,40203.0,2020/11/25 05:00:00+00,4,SURVEY,491
710353,2020/11/25 05:00:00+00,U OF L BELKNAP UNIVERSITY CLUB,200 E BRANDEIS AVE,40208.0,2020/11/25 05:00:00+00,4,SURVEY,492
710354,2020/11/25 05:00:00+00,SCOTT'S FOOD MART,1810 BERRY BLVD,40215.0,2020/11/25 05:00:00+00,4,SURVEY,493
710355,2020/11/25 05:00:00+00,GLOBAL HEROW STORE,1736 BERRY BLVD,40215.0,2020/11/25 05:00:00+00,4,SURVEY,494
710365,2020/11/25 05:00:00+00,LOUISVILLE SLUGGER MUSEUM,800 W MAIN STREET,40202.0,2020/11/25 05:00:00+00,4,SURVEY,495
710366,2020/11/25 05:00:00+00,KMAC CAFE,715 W MAIN ST,40202.0,2020/11/25 05:00:00+00,4,SURVEY,496
710368,2020/11/25 05:00:00+00,ANGEL'S ENVY DISTILLERY,500 E MAIN STREET,40202.0,2020/11/25 05:00:00+00,4,SURVEY,497
710425,2020/11/25 05:00:00+00,TINO'S TACOS,161 OUTER LOOP,40214.0,2020/11/25 05:00:00+00,4,SURVEY,498
710427,2020/11/25 05:00:00+00,TUSCANY ITALIAN RESTAURANT,165 OUTER LOOP,40214.0,2020/11/25 05:00:00+00,4,SURVEY,499
710429,2020/11/25 05:00:00+00,SHRIMP SHACK & MORE,7307 ST. ANDREWS CHURCH RD,40214.0,2020/11/25 05:00:00+00,4,SURVEY,500
710430,2020/11/25 05:00:00+00,LOGAN'S ROADHOUSE,5229 DIXIE HWY,40216.0,2020/11/25 05:00:00+00,4,SURVEY,501
710432,2020/11/25 05:00:00+00,JIMMY JOHN'S,5105 DIXIE HWY,40216.0,2020/11/25 05:00:00+00,4,SURVEY,502
710434,2020/11/25 05:00:00+00,SUBWAY,5240 DIXIE HWY,40216.0,2020/11/25 05:00:00+00,4,SURVEY,503
710435,2020/11/25 05:00:00+00,CHINA DRAGON,8507 TERRY RD,40258.0,2020/11/25 05:00:00+00,4,SURVEY,504
