crimeid_UK_CSV0000000000000587,monthvalue_UK_CSV0000000000000587,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000007347,monthvalue_UK_CSV0000000000007347
8182efdca04dd680906c1474eafa8a52c82d13a70e3dd8bce93fed546bbc40c6,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.161303,52.662682,On or near Parking Area,E01033112,Fenland 003I,Unable to prosecute suspect,,
b80b2dccd591aa35c3ba2ab2e1c103c3be05570362eb97df1afc21db271653a0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123446,52.164744,On or near CABBAGE MOOR,E01018292,South Cambridgeshire 012A,Unable to prosecute suspect,,
bd6040c6742529852869ab27633b0b438289427f9c906f801d1615aae6dd93b9,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126465,52.228326,On or near MONTROSE CLOSE,E01017978,Cambridge 001D,Unable to prosecute suspect,,
2c2be692159c7ec476e18030e596640b98e672bfdc621dea2c2c651207a858c0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.302836,52.459753,On or near INFIELD ROAD,E01018194,Huntingdonshire 004D,Investigation complete; no suspect identified,,
22b4409a008aa88d15d9cfe3518d72f1bebfe32f4a1b741dc7cee88e7bfdb6ad,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.088066,52.548313,On or near Nightclub,E01018077,Fenland 007A,Unable to prosecute suspect,,
ffc8ba794bb87c3ed4674d377f4e0e213ca970a319bc09c1d4cf3f24bb78c07b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.282465,52.240104,On or near MARYLAND AVENUE,E01018057,East Cambridgeshire 009C,Investigation complete; no suspect identified,,
d212ee32b699c5fd1ef147bd3fa000600a7662011f0bad1d7edb1a8d2d4864b3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.11819,52.216614,On or near GARDEN WALK,E01018009,Cambridge 004D,Unable to prosecute suspect,,
9f3f3f81f0a5353eee3d791c13ded5009ed48dd8471cdd82a284795fa1b2a5c3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179699,52.66863,On or near SEABANK ROAD,E01018103,Fenland 003F,Unable to prosecute suspect,,
224076bf0218b08eb025624afce71e8db5b760e0dd3d06fb156f0c401f21c398,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.180334,52.193587,On or near TEVERSHAM DRIFT,E01017962,Cambridge 011D,Unable to prosecute suspect,,
79dc90cc3a26ccbe1a3d69f9cbfdb9bd45ba20628b21ae90101c8ca52886bda9,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165064,52.663386,On or near KING STREET,E01018063,Fenland 002A,Unable to prosecute suspect,,
69999910ae63f3f90a5021fc32c66e8d75b18a4adbdfccc878a0249ca741bb09,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115,52.220331,On or near DARWIN DRIVE,E01017953,Cambridge 002E,Investigation complete; no suspect identified,,
3f228582d1f11321bee3dbd0f8187379d613f6cd6fa0a1b4cb06bb3088b9b7ac,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.178644,52.327839,On or near B1044,E01018138,Huntingdonshire 012A,Investigation complete; no suspect identified,,
f885b2fa4cbaf1d78d6b61969a4c6d08bb5839a4707df54440bfd90cd1e71430,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158372,52.677031,On or near SAVORY ROAD,E01018108,Fenland 002D,Unable to prosecute suspect,,
218776a030ec297b5303050c14672cf6a4857909169c0dbb6840f1d6e97c6577,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.073673,52.339921,On or near NENE WAY,E01018164,Huntingdonshire 011D,Unable to prosecute suspect,,
7cebe69fa043f3acd46c247dc4db85194a1a7ad974d66a95d9cdb85834fd6850,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132013,52.234403,On or near BASSET CLOSE,E01017980,Cambridge 001F,Investigation complete; no suspect identified,,
8c8db5cd5452a3894324a9e3d8ba2cd82c286e684d09fbeaf7875affbbad3de4,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.076409,52.556646,On or near SMITHS CHASE,E01018081,Fenland 005A,Unable to prosecute suspect,,
954a123a1083d1dffe07ae3326beba70207f0a3752389637ab26995b3c9e7b8a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.076409,52.556646,On or near SMITHS CHASE,E01018081,Fenland 005A,Unable to prosecute suspect,,
a4b21187df2d40db67f1353ff96fe5c6cfc424bf49d0ae8362b715460b3c52fa,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240962,52.576955,On or near Theatre/Concert Hall,E01015602,Peterborough 014C,Investigation complete; no suspect identified,,
e161776c0ac4cd3c62245d9c00e38787d96b48f646690158041b30f7e2e780be,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
af8d120a29074b180fc8a360ce5ad49f413e10deacdf9cc1739e5dda8ab24f9b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.285646,52.093236,On or near A1307,E01018265,South Cambridgeshire 016F,Investigation complete; no suspect identified,,
6507a0bf503226a412a895e7327e6ead11957fa199b8ba86680e498e51eb5519,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
1fbc7b6e4a68ed5d6ff3aecf1be3a763c4c6d4b379a188e489e74fb1d722c86f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.323809,52.280355,On or near Supermarket,E01018014,East Cambridgeshire 008B,Investigation complete; no suspect identified,,
7e98bd3d35ff3c3a57854d58b81d1b05a3ef2206118e584c730522a73fcfe50c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146461,52.221507,On or near EVERGREENS,E01017974,Cambridge 003E,Investigation complete; no suspect identified,,
6b091d8df2c2765a7d8fff5f81b0b49e6f4cefee3b6046b36266e28e8212cb8f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.157387,52.557549,On or near Park/Open Space,E01018099,Fenland 006F,Investigation complete; no suspect identified,,
427b35a8c212a67d7ed5dc6c40a092d429a93d04395e9a7b91ec7d925ae0834a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.05003,52.46034,On or near DRAKE AVENUE,E01018102,Fenland 011B,Investigation complete; no suspect identified,,
bc8d253c093d536448deae89b2784e62d308939d6f8f913a36570feb22076461,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.2553,52.571934,On or near WALNUT MEWS,E01015688,Peterborough 016D,Investigation complete; no suspect identified,,
bf196e74e7ff94473f722cb06bd3c6ab1132327d6e67be0f3e22998c1db416d2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.090938,52.53705,On or near Sports/Recreation Area,E01018088,Fenland 009D,Unable to prosecute suspect,,
3c83f957c524a9e88c8d80899ccf62ec12952a0225d4986177416f6f83bb28a3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140176,52.152276,On or near BIRCH TREES ROAD,E01018294,South Cambridgeshire 012C,Investigation complete; no suspect identified,,
9c11ae2c868723349eae881ff0bf752d4e49aa23a298172bac188110c95a0876,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.409736,52.635677,On or near THE ACRES,E01015590,Peterborough 004B,Unable to prosecute suspect,,
2f0b7976c3f976a378b8c8e7bdd0e5e7cbed506278c8a64627e97be3df9eee56,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.055106,52.454597,On or near ST MARTIN'S CLOSE,E01018062,Fenland 011A,Investigation complete; no suspect identified,,
8a7f183d8b43fc37aa3880a8e8012d8793e7c9317936e8b06d84cbbeb2225e67,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.262931,52.217427,On or near ELM VILLA GARDENS,E01018186,Huntingdonshire 021F,Further action is not in the public interest,,
0301bac14cd081d87ac20d6c6a807f53e304e2033a7fc33853678b4d10b68cd7,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278857,52.548049,On or near BENYON GROVE,E01015638,Peterborough 022A,Investigation complete; no suspect identified,,
67c557ec4818ddb996a03734bcdf44e6344aaf83a4af7b262a590a51866aa101,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.197081,52.261651,On or near Parking Area,E01018300,South Cambridgeshire 004C,Investigation complete; no suspect identified,,
ccf906b9380dbc8b49267759f707a3fda32131c66759068dc75fbff357bdfc12,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.106805,52.249171,On or near Petrol Station,E01018260,South Cambridgeshire 006D,Investigation complete; no suspect identified,,
5a539ac2646145c23add74721a8eba3d92bbc77cf1312e1561e42e5ec6b71598,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
2a3898ee28dc6c8a7cf4072b58e0757a2fb10e2634881eeee3fd235a06cb85d3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243837,52.576656,On or near Nightclub,E01015599,Peterborough 014A,Suspect charged,,
0710445b5a83a61b3830350d8a166e3bc0edd7abdb476719245293f77cf0d445,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.270074,52.230264,On or near PRIORY ROAD,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified,,
8fa6958df90ce9ae50279321b4d3b459774825dccad9f580dc53bdea04b5d3b5,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244004,52.576173,On or near BELL'S PLACE,E01015599,Peterborough 014A,Suspect charged,,
1619bcbaf82892d112a2db2f6cd4ac245a4c5ac2b18fd16a25cb037cd82c9916,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243837,52.576656,On or near Nightclub,E01015599,Peterborough 014A,Suspect charged,,
df19deec2a8e00f4710d6df6452b05a55620300db5d8065813da4dae7cfe6378,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146528,52.190421,On or near ASHBURY CLOSE,E01017965,Cambridge 010A,Unable to prosecute suspect,,
cb00262cf7eadcef1dab4cfe59851b5141978049ae58ba8c7bb65119a30238b8,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.24234,52.575726,On or near Nightclub,E01015602,Peterborough 014C,Investigation complete; no suspect identified,,
43150011f13ce2dbcd2968f2691b0bafd7731058f0250755d7468814fd6d51e7,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.26793,52.533027,On or near EAGLE WAY,E01033176,Peterborough 023C,Investigation complete; no suspect identified,,
4397e490bcf0118e0c61aa93f17e640f8767816300d056e3a4d9bb5cc2e10c5c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118701,52.208269,On or near BRIDGE STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
f5365d8e55da98a0bc62711e33c2cd8f5dad832196d71cc1a5673897af311da9,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121509,52.198391,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
c7f5b09fe370fafb4b6645af194d7d1fa2b4758c557fa4f1690258f29a7fd589,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.31833,52.281969,On or near Park/Open Space,E01018115,Huntingdonshire 017A,Investigation complete; no suspect identified,,
97262103b4e88453eea6ebb7cc0ff36eece0ded7d03e56f5042e94283e3eb269,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.227394,52.552927,On or near BELLE VUE,E01015669,Peterborough 019B,Unable to prosecute suspect,,
29aed1776d2dcb7cc8772ecf7421d42f312ce16c9d0e8c096ca2b09dfe5dd769,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.227394,52.552927,On or near BELLE VUE,E01015669,Peterborough 019B,Unable to prosecute suspect,,
01839f3d5eda78c7ef950246f49e90360fe16ef4dbbbc787adc942fa27a9b695,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.0705,52.219491,On or near BROAD STREET,E01033114,South Cambridgeshire 020B,Investigation complete; no suspect identified,,
45ddfbdf5d5dd7d24f049f0f4e2e29264ca51ed5162c501e2958bee5c6e62d37,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136231,52.188657,On or near HILLS ROAD,E01017966,Cambridge 010B,Investigation complete; no suspect identified,,
cb0bfe6d7193f9a1ef66b7ba43461686acf98dec697b16085ce2a0bb5080ba28,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.082246,52.564024,On or near COMMERCIAL ROAD,E01018083,Fenland 005C,Suspect charged,,
cb0bfe6d7193f9a1ef66b7ba43461686acf98dec697b16085ce2a0bb5080ba28,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.082246,52.564024,On or near COMMERCIAL ROAD,E01018083,Fenland 005C,Suspect charged,,
2fdb7651ffd09081c77932c83cba40848f959503e60ad01deccb2263360c85a8,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.152875,52.203991,On or near STOURBRIDGE GROVE,E01017997,Cambridge 009A,Investigation complete; no suspect identified,,
86dd0c3479b791b809eb3034f4049973e69f98bdbd5dd58f8e4995a822a8bfea,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246788,52.586284,On or near Petrol Station,E01015601,Peterborough 012A,Investigation complete; no suspect identified,,
e604eae8a0365e725d2539739fa4c54e3f072af11cfb956871d56ebc94ec89a1,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.290543,52.545638,On or near WORSLEY,E01015642,Peterborough 021E,Unable to prosecute suspect,,
6dafc294371a80115a514dc30cb2cd1970403fae867639aa2aec1a386ccfed3a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.323325,52.548013,On or near EAST OF ENGLAND WAY,E01015644,Peterborough 018B,Unable to prosecute suspect,,
b5e1be1938b7e34b9bf3b2d612cefd7e3850a5cc917848421b4aa50d047014ed,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245401,52.572984,On or near KING STREET,E01015599,Peterborough 014A,Investigation complete; no suspect identified,,
0cb98321a779da74a4d9bea62a721f6e493ac42896396eb099ba82ebad015157,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.218039,52.558828,On or near CURLEW GROVE,E01015667,Peterborough 019A,Investigation complete; no suspect identified,,
362d587139e59adc5c073301664ca7fbc886939511427bc00f7b04f22529e500,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.29204,52.576975,On or near EGAR WAY,E01015598,Peterborough 015A,Investigation complete; no suspect identified,,
4edcc11320cbf8b521b9fabaddd3a71b8c41cd933d9ab62d0d9f55c66c1da731,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.033929,52.358789,On or near MEADOW LANE,E01018123,Huntingdonshire 007C,Offender given a caution,,
e2ef2750ff82e61f6070bbfb85db1a7fe55530358fc5a1182a4437700cc7717c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.215363,52.54772,On or near OAKDALE AVENUE,E01015671,Peterborough 019D,Investigation complete; no suspect identified,,
30472f152e64b450c6b5a90e739a5de213f99862330c545a71d32fccc5f41c0b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132878,52.147615,On or near Supermarket,E01018293,South Cambridgeshire 012B,Investigation complete; no suspect identified,,
eb5d02fb05d5df20194b144c6a787ec9ec2f579addba9b7828842bb3a5264ed1,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.2449,52.572212,On or near CROSS STREET,E01015599,Peterborough 014A,Offender given a caution,,
5b457f3fe072c3c2348b8cd72356a008559c5e461e6ef6a3614e718127c25ef6,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137046,52.200763,On or near DITCHBURN PLACE,E01017991,Cambridge 008E,Investigation complete; no suspect identified,,
d12f33414cf4e30763d4f4f311c31a4323c6d29335ad85c9f0d5e355534604f7,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.227281,52.560495,On or near APPLEYARD,E01015666,Peterborough 017D,Investigation complete; no suspect identified,,
445029d08a1ee5854df33d5bf0f4c19198f3075589c8c4b60b7053081b3dc9a5,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.281194,52.54713,On or near SELLERS GRANGE,E01015640,Peterborough 021C,Investigation complete; no suspect identified,,
9d89d460b2746bf785d8a1ef8c4e3f3b176e3b590ab0cf37ba0da409ea2e9997,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.074106,52.324553,On or near Nightclub,E01018168,Huntingdonshire 013C,Investigation complete; no suspect identified,,
b439bf6a76b16eb036ad1b1cedb973e9fd3781b5f3d4ef1be94b101dc25005e2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141982,52.175892,On or near Further/Higher Educational Building,E01017995,Cambridge 013D,Investigation complete; no suspect identified,,
3a85470d6c6c1d7d3bf8fe57a71055b1c297088e6fed512db21f3e8cb4267547,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.185021,52.332648,On or near AMBURY ROAD SOUTH,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified,,
9a1b30450719f88a86154dce6e5c858046aa792c8e02603450a5678b44d9dbf3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141982,52.175892,On or near Further/Higher Educational Building,E01017995,Cambridge 013D,Investigation complete; no suspect identified,,
17304ab36630abf2c9882433dcb3ec6b39ebd0b512010739603e5e680e4e04ba,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126389,52.286163,On or near Supermarket,E01018234,South Cambridgeshire 002B,Investigation complete; no suspect identified,,
ae8e603570302e174e5db995aa7cf62664137ca6c4b4611b50b6aee8e9c2691d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241268,52.578155,On or near CHURCH WALK,E01015602,Peterborough 014C,Investigation complete; no suspect identified,,
f53e135532157bf231ae12b1ccf1fb49e7cdb8d0656156f3f392611e714baa96,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.253627,52.308063,On or near OLD SCHOOL LANE,E01018049,East Cambridgeshire 006C,Investigation complete; no suspect identified,,
5b67041c633ff6f84514d86c961555f7beb810dfb5d2a4861c06c27b37f062df,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.253627,52.308063,On or near OLD SCHOOL LANE,E01018049,East Cambridgeshire 006C,Investigation complete; no suspect identified,,
fb7065f147234c86c2e823c6502e86f61f02d992c40bbcaae0f0535912492c46,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.285071,52.586512,On or near TOLLGATE,E01015594,Peterborough 011C,Unable to prosecute suspect,,
606ca19657818288e6a9560a9ce301808ba56c8cb4f1c2dd54a94616c37c4bf5,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111077,52.243187,On or near Sports/Recreation Area,E01018259,South Cambridgeshire 006C,Unable to prosecute suspect,,
4a66670d0a4ae33dc862ef15dbf39101741cbbf48b7b95481c13b5304978a495,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111077,52.243187,On or near Sports/Recreation Area,E01018259,South Cambridgeshire 006C,Unable to prosecute suspect,,
62a61c7f3d3b33490355184e0551abe06f0d8949248d17cec4bf8ac623d7f750,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.28681,52.547957,On or near GOODACRE,E01015641,Peterborough 021D,Investigation complete; no suspect identified,,
1182731da72e2376342e00e4788dcd7aab27433be7e2908f0e133d8e0c8aa1e1,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.038949,52.284369,On or near DUDDLE DRIVE,E01018266,South Cambridgeshire 003B,Unable to prosecute suspect,,
e506be2c22304edf40291d853d9243c93bc403a996a3b49ca6f19c2fed84df25,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.255808,52.538667,On or near LONDON ROAD,E01033174,Peterborough 022C,Unable to prosecute suspect,,
77131919a342b1a14f650a2915d8419413b860efec852e419552e592c1894059,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.13701,52.190855,On or near CLIFTON WAY,E01017966,Cambridge 010B,Investigation complete; no suspect identified,,
737359fc5a714f0cb00edb84cf48c2a1b8e45e7e922858dcd0dd66c8e4f40229,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.13701,52.190855,On or near CLIFTON WAY,E01017966,Cambridge 010B,Investigation complete; no suspect identified,,
f9bfcb3bf9a041548383f44a13825274ee7b5cb8afd6811f0c4c379326234471,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.237379,52.590856,On or near GARTON END ROAD,E01015651,Peterborough 012B,Further action is not in the public interest,,
8dce44377df776e3a386090029985ff9e38673bbb67b3850cbb60cb1dbab3e98,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.2449,52.572212,On or near CROSS STREET,E01015599,Peterborough 014A,Investigation complete; no suspect identified,,
cd64669fdf425ef8cacc4b0bf0e5eb1312979711cab1232a962f83cd5cf89a77,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.02958,52.656497,On or near INGHAM HALL GARDENS,E01018090,Fenland 004D,Unable to prosecute suspect,,
f437a1f7c6873a6fe97f442ce9df11c848eef15d3289cf8b536e74c904082cd9,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.02958,52.656497,On or near INGHAM HALL GARDENS,E01018090,Fenland 004D,Unable to prosecute suspect,,
6665c3d642456e141d6f54d8827f112f22d1ff90585117bb17fe2dcc97b718df,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243155,52.570838,On or near Shopping Area,E01015599,Peterborough 014A,Suspect charged,,
68a1bf33c4cd5de400971eaf9904639fa62865ac58dc51fc0691a2244c9032fc,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.02958,52.656497,On or near INGHAM HALL GARDENS,E01018090,Fenland 004D,Offender given a caution,,
38cdf7122cc1bba1f929f9ddfbb88e73a7825e6f681739c6800b606cdd0d46e3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.002202,52.436157,On or near CROSS DROVE,E01018209,Huntingdonshire 005B,Unable to prosecute suspect,,
d04aadb5d394fb92fdd4b614f11c63d0fefe93695d97345f51bddb8dc1bfd3ff,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126389,52.286163,On or near Supermarket,E01018234,South Cambridgeshire 002B,Investigation complete; no suspect identified,,
ee23ca6ae09496ec9baf9ccf5f6154e21ff7786eea3c35ce09c3c0e579a1e1d1,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.262455,52.399423,On or near MINSTER PLACE,E01018025,East Cambridgeshire 004B,Investigation complete; no suspect identified,,
6d03d274edd65bc5eb968808204455534af98c73cef45b94624e9cb1b850e423,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.107579,52.167798,On or near Parking Area,E01018003,Cambridge 012B,Unable to prosecute suspect,,
4cba3701ed79af408e2165f3a2f36ec8f03bd5ef793ce215ac8c9d49b02435b8,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.148352,52.357915,On or near HIGH STREET,E01018037,East Cambridgeshire 005B,Unable to prosecute suspect,,
cfd9491d5cbdd8d43d8584070473ae791b04fc398fdbf543c3b3ae65c984db8b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284534,52.591935,On or near FLAXLAND,E01015594,Peterborough 011C,Unable to prosecute suspect,,
036ed575efb1d3adda5807aed6430bd782487a21c9299bcdf289194120dbdfeb,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271732,52.539062,On or near CAPTHORNE CLOSE,E01033180,Peterborough 023F,Unable to prosecute suspect,,
25be32c0c10341b3409b29d6c028cdf2953127ff2adddb70a331e806e1e49bb2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120621,52.203721,On or near CORN EXCHANGE STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
271aafee19f2302aeabc8186cce72aab22bffdcbcfaaa1a91ccd12de8fe31427,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128834,52.191839,On or near BROOKLANDS AVENUE,E01032795,Cambridge 012F,Investigation complete; no suspect identified,,
91d6cd5eb1381a4fd40d54e61ca54d3e6d108c282644ab6396cca580d805bd9d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.282752,52.461679,On or near BLACK BANK ROAD,E01018045,East Cambridgeshire 001D,Unable to prosecute suspect,,
a2fc1e35d440b357e2c2f335b92e62b445b3797865e490011d5f62cbd9312153,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.224226,52.586811,On or near Petrol Station,E01015615,Peterborough 013E,Investigation complete; no suspect identified,,
90c65904dad7e36f9fa830af8ed648c65cf2de6758058bf06a743c2240ef7b30,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268516,52.515486,On or near Petrol Station,E01018216,Huntingdonshire 001E,Investigation complete; no suspect identified,,
a462017bb9991fdc834197923a798204171170a486da1ee3e43830e5bab9392b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.237722,52.594448,On or near ELMFIELD ROAD,E01015608,Peterborough 008B,Suspect charged,,
d1c136c3a623a4c4781d1a813529936ef5ee665d667c0f24521a52e111467172,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.337928,52.334362,On or near MARKET STREET,E01018052,East Cambridgeshire 006F,Unable to prosecute suspect,,
969b9c018c07c7805b6d7c0e682be0aba8709833526a81fcfabfc90d4fe6309a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.148557,52.670547,On or near SUMMERFIELD CLOSE,E01018093,Fenland 003E,Investigation complete; no suspect identified,,
632af6891b493ffbeb9f3f7ade4b95faf18b16d79fb92722970e2e0d97628ea8,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121326,52.204688,On or near Nightclub,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
860e00b2ebcfc8b6b35849e46e8852eef3521931f7e056add52c657d63bb5080,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.182678,52.331093,On or near Shopping Area,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified,,
083f2a47852cc9cf50d6ed19deee4d2259d408a04f48c56ddad13d2b2b18dc49,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183361,52.329476,On or near Parking Area,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified,,
89404d0cd952c4199adda63b6ed34d3bb90df083becf4fea7456fc6dd30c035a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.256222,52.595549,On or near BURMER ROAD,E01015632,Peterborough 010C,Investigation complete; no suspect identified,,
582a95709059182f8821b25b8f9da4b7e606b96e1eacc8d0a2e40b5da5b633c3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.259355,52.567166,On or near BALDWIN DRIVE,E01015622,Peterborough 016A,Investigation complete; no suspect identified,,
