object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
1664.0,704274.0,2020/08/26 03:59:59+00,BURGER KING #885,4030 SHELBYVILLE RD,40207.0,2020/09/04 03:59:59+00,7,FIELD
1665.0,704277.0,2020/08/26 03:59:59+00,MCDONALD'S #6859,7426 OLD 3RD STREET RD,40214.0,2020/08/28 03:59:59+00,7,FIELD
1666.0,705088.0,2020/09/10 03:59:59+00,UNITED STATES POSTAL SERVICE,2312 PRESTON HWY,40217.0,2020/09/14 03:59:59+00,7,FIELD
1667.0,705101.0,2020/09/10 03:59:59+00,SHIVELY FOOD MART,3122 DIXIE HWY,40216.0,2020/09/11 03:59:59+00,7,FIELD
1668.0,705269.0,2020/09/15 03:59:59+00,LOWE'S,6651D DIXIIE HWY,40258.0,2020/09/18 03:59:59+00,7,FIELD
1669.0,705321.0,2020/09/14 03:59:59+00,PAPA JOHN'S #17,3948 TAYLORSVILLE RD,40220.0,2020/09/29 03:59:59+00,7,FIELD
1670.0,706047.0,2020/09/30 03:59:59+00,RESIDENCE INN MARRIOT,700 PHILLIPS LN,40209.0,2020/10/07 03:59:59+00,7,FIELD
1671.0,706460.0,2020/10/06 03:59:59+00,CHARITY HALL BINGO,5001 STEPHEN DR,40258.0,2020/10/16 03:59:59+00,7,FIELD
1672.0,706475.0,2020/10/06 03:59:59+00,SPEEDWAY #9373,9500 BROWNSBORO RD,40241.0,2020/10/07 03:59:59+00,7,FIELD
1673.0,706616.0,2020/10/08 03:59:59+00,PREMIER PACKAGING,3900 PRODUCE LANE,40218.0,2020/10/12 03:59:59+00,7,FIELD
1674.0,706663.0,2020/10/09 03:59:59+00,MAGIC TOUCH SALON,9313 LAGRANGE RD,40242.0,2020/10/10 03:59:59+00,7,FIELD
1675.0,706776.0,2020/10/12 03:59:59+00,FERN CREEK BARBER SHOP,6310 BARDSTOWN RD,40291.0,2020/10/15 03:59:59+00,7,FIELD
1676.0,706817.0,2020/10/10 03:59:59+00,JOY BEAUTY SUPPLY,4112 TAYLOR BLVD,40215.0,2020/10/10 03:59:59+00,7,FIELD
1677.0,706822.0,2020/10/10 03:59:59+00,SHOP & GO,3901 TAYLOR BLVD,40215.0,2020/10/10 03:59:59+00,7,FIELD
1678.0,706924.0,2020/10/14 03:59:59+00,CRUNCH FITNESS,6801 DIXIE HWY,40258.0,2020/10/20 03:59:59+00,7,FIELD
1679.0,707017.0,2020/10/15 03:59:59+00,RUEFF SIGN COMPANY,1530 E WASHINGTON ST,40206.0,2020/10/20 03:59:59+00,7,FIELD
1680.0,701043.0,2020/07/11 03:59:59+00,FAMILY DOLLAR #20912,3421 W BROADWAY,40211.0,2020/07/15 03:59:59+00,7,FIELD
1681.0,696866.0,2020/04/30 03:59:59+00,CARDINAL ALUMINUM,4005 OAKLAWN DRIVE,40219.0,2020/05/01 03:59:59+00,7,FIELD
1682.0,699784.0,2020/06/23 03:59:59+00,BURGER KING #541,6450 OUTER LOOP,40228.0,2020/07/01 03:59:59+00,7,FIELD
1683.0,695368.0,2020/04/07 03:59:59+00,RESIDENT,807 FOUNTAIN AVE,40222.0,2020/04/10 03:59:59+00,7,FIELD
1684.0,701051.0,2020/07/13 03:59:59+00,HOME DEPOT,2600 S HURSTBOURNE PKY,40220.0,2020/07/13 03:59:59+00,7,FIELD
1685.0,695915.0,2020/04/17 03:59:59+00,LOWE'S,2100 BASHFORD MANOR LANE,40218.0,2020/04/20 03:59:59+00,7,FIELD
1686.0,695473.0,2020/04/08 03:59:59+00,UNKNOWN,6707 TURQUOISE DRIVE,40219.0,2020/04/10 03:59:59+00,7,FIELD
1687.0,696867.0,2020/04/30 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/04/30 03:59:59+00,7,FIELD
1688.0,695511.0,2020/04/14 03:59:59+00,ST JAMES CHURCH,3535 TAYLOR BLVD,40215.0,2020/04/16 03:59:59+00,7,FIELD
1689.0,701159.0,2020/07/14 03:59:59+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/07/14 03:59:59+00,7,FIELD
1690.0,696078.0,2020/04/20 03:59:59+00,VIRTUE,103 W OAK ST,40202.0,2020/04/21 03:59:59+00,7,FIELD
1691.0,697138.0,2020/04/23 03:59:59+00,RESIDENCE,608 CRESSBROOK DR,40206.0,2020/05/05 03:59:59+00,7,FIELD
1692.0,701279.0,2020/07/03 03:59:59+00,MCDONALD'S #4924,3100 POPLAR LEVEL RD,40219.0,2020/07/03 03:59:59+00,7,FIELD
1693.0,695585.0,2020/04/14 03:59:59+00,KADER'S MARKET,4100 W MUHAMMAD ALI BLVD,40212.0,2020/04/17 03:59:59+00,7,FIELD
1694.0,699794.0,2020/06/23 03:59:59+00,MCDONALD'S #6859,7426 OLD 3RD STREET RD,40214.0,2020/06/24 03:59:59+00,7,FIELD
1695.0,695608.0,2020/04/15 03:59:59+00,FAZOLI'S,9433 VIKING CENTER DR,40222.0,2020/04/16 03:59:59+00,7,FIELD
1696.0,701432.0,2020/07/16 03:59:59+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/07/17 03:59:59+00,7,FIELD
1697.0,696172.0,2020/04/21 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2020/04/23 03:59:59+00,7,FIELD
1698.0,699935.0,2020/06/24 03:59:59+00,LITTLE GREEK,4600 SHELBYVILLE RD STE 402,40207.0,2020/06/24 03:59:59+00,7,FIELD
1699.0,697219.0,20200/5/06 03:59:59+00,TUESDAYM ORNING,9240 nWESTPORT RD,40243.0,2020/05/11 03:59:59+00,7,FIELD
1700.0,695613.0,2020/04/15 03:59:59+00,CARWASH,1323 S HURSTBOURNE PARKWAY,40222.0,2020/04/15 03:59:59+00,7,FIELD
1701.0,701440.0,2020/07/16 03:59:59+00,AMAZON,7230 GLOBAL DRIVE,40258.0,2020/07/21 03:59:59+00,7,FIELD
1702.0,696249.0,2020/04/20 03:59:59+00,RESIDENT,115 WAVERLY CT,40206.0,2020/04/21 03:59:59+00,7,FIELD
1703.0,700272.0,2020/06/27 03:59:59+00,PIC PAC,3110 TAYLOR BLVD,40215.0,2020/06/30 03:59:59+00,7,FIELD
1704.0,697233.0,2020/04/24 03:59:59+00,RESIDENCE,1501 LYTLE ST,40203.0,2020/05/05 03:59:59+00,7,FIELD
1705.0,695666.0,2020/04/15 03:59:59+00,CORNER OF BILLTOWN RD & RUCKRIEGEL PKWY,3920 RUCKRIEGEL PARKWAY,40299.0,2020/04/17 03:59:59+00,7,FIELD
1706.0,693753.0,2020/03/26 03:59:59+00,FOCUS TRAINING ACADEMY,2041 RIVER,40206.0,2020/03/30 03:59:59+00,7,FIELD
1707.0,696385.0,2020/04/24 03:59:59+00,JIM DANDY BEAUTY AND HAIR,4838 POPLAR LEVEL RD,40213.0,2020/04/30 03:59:59+00,7,FIELD
1708.0,700512.0,2020/07/05 03:59:59+00,LOUISVILLE BOAT CLUB / MAIN KITCHEN,4200 RIVER RD,40207.0,2020/07/06 03:59:59+00,7,FIELD
1709.0,697284.0,2020/0/07 03:59:59+00,APATMENT COMPLEX,10002 SNIVELY AVE APARTMENT 14,40337.0,2020/05/13 03:59:59+00,7,FIELD
1710.0,695672.0,2020/04/15 03:59:59+00,SACKFIELD INC.,1160 INDUSTRIAL BLVD.,40219.0,2020/04/16 03:59:59+00,7,FIELD
1711.0,693898.0,2020/03/26 03:59:59+00,COMPUTERSHARE LIMITED,462 S 4TH ST,40202.0,2020/03/31 03:59:59+00,7,FIELD
1712.0,696583.0,2020/04/21 03:59:59+00,RESIDENCE,6417 GLENDALE RD,40291.0,2020/04/27 03:59:59+00,7,FIELD
1713.0,700615.0,2020/07/06 03:59:59+00,MCDONALD'S,4622 DIXIE HWY,40216.0,2020/07/07 03:59:59+00,7,FIELD
1714.0,697430.0,2020/05/11 03:59:59+00,SKYLINE CHILI #3,4024 DUTCHMANS LN,40207.0,2020/05/13 03:59:59+00,7,FIELD
1715.0,695674.0,2020/04/15 03:59:59+00,W.T. SHUMAKE & DAUGHTERS FUNERAL HOME,3815 NEWBURG ROAD,40218.0,2020/04/16 03:59:59+00,7,FIELD
1716.0,694302.0,2020/04/01 0:359:59+00,ASPIRATIOS FITNESS,222 EILR AVE,40301.0,2020/04/02 03:59:59+00,7,FIELD
1717.0,696607.0,2020/04/28 03:59:59+00,THRIFT N THRIVE,2817 DEL RIO PL UNIT 101,40220.0,2020/04/29 03:59:59+00,7,FIELD
1718.0,700761.0,2020/07/08 03:59:59+00,BURGER KING,6300 GREENWOOD RD,40258.0,2020/07/09 03:59:59+00,7,FIELD
1719.0,697434.0,2020/05/11 03:59:59+00,GORDON FOOD SERVICE STORE,641 S HURSTBOURNE PKWY,40222.0,2020/05/13 03:59:59+00,7,FIELD
1720.0,695675.0,2020/04/16 03:59:59+00,MARK'S FEED STORE,11422 SHELBYVILLE RD,40243.0,2020/04/16 03:59:59+00,7,FIELD
1721.0,694426.0,2020/04/02 03:59:59+00,UPS,911 GRADE LN,40213.0,2020/04/02 03:59:59+00,7,FIELD
1722.0,696617.0,2020/04/28 03:59:59+00,HILLEBRAND NUTRITION CENTER,1235 S 3RD ST,40203.0,2020/04/29 03:59:59+00,7,FIELD
1723.0,700942.0,2020/07/10 03:59:59+00,SPEEDWAY #9710,7933 FEGENBUSH LN,40228.0,2020/07/13 03:59:59+00,7,FIELD
1724.0,697483.0,2020/05/12 03:59:59+00,MCDONALD'S,998 BRECKENRIDGE LN,40207.0,2020/05/13 03:59:59+00,7,FIELD
1725.0,695730.0,2020/04/16 03:59:59+00,SUTHERLAND HARDWARE,3620 BROWNSBORO RD,40207.0,2020/04/17 03:59:59+00,7,FIELD
1726.0,695101.0,2020/04/08 03:59:59+0y0,ROwSENBURG REYES MEDICAL,320 W. WOODLAN AVENUE,40244.0,2020/05/19 03:59:59+00,7,FIELD
1727.0,696619.0,2020/04/28 03:59:59+00,ICP,10313 BUNSEN WAY,40299.0,2020/04/28 03:59:59+00,7,FIELD
1728.0,700946.0,2020/07/10 03:59:59+00,RIVER ROAD SHELL,3002 RIVER RD,40207.0,2020/07/13 03:59:59+00,7,FIELD
1729.0,697520.0,2020/05/12 03:59:59+00,RHEUMATOLOGY ASSOCIATES,3430 NEWBURG RD,40218.0,2020/05/13 03:59:59+00,7,FIELD
1730.0,695739.0,2020/04/11 03:59:59+00,THE PURITIAN APARTMENTS,1244 S 4TH ST,40203.0,2020/04/16 03:59:59+00,7,FIELD
1731.0,695236.0,2020/04/10 03:59:59+00,MISS K'S BEAUTY SALON,2407 S SHELBY ST,40207.0,2020/04/13 03:59:59+00,7,FIELD
1732.0,696783.0,2020/04/29 03:59:59+00,PIC PAC,3110 TAYLOR BLVD,40215.0,2020/04/30 03:59:59+00,7,FIELD
1733.0,701022.0,2020/07/11 03:59:59+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/07/13 03:59:59+00,7,FIELD
1734.0,697540.0,2020/05/12 03:59:59+00,RADIAL,9101 CANE RUN RD,40258.0,2020/05/13 03:59:59+00,7,FIELD
1735.0,695748.0,2020/04/07 03:59:59+00,RESIDENT,242 KENOAK DR,40214.0,2020/04/15 03:59:59+00,7,FIELD
1736.0,695301.0,2020/04/1 03:59:59+00,GRACE TMEPLE,70 PALATKA ROAD,40222.0,2020/04/17 03:59:59+00,7,FIELD
1737.0,696849.0,2020/04/24 03:59:59+00,CELL PHONE STAND,1200 W ASHLAND AVE,40215.0,2020/04/29 03:59:59+00,7,FIELD
1738.0,701060.0,2020/07/11 03:59:59+00,SPEEDWAY #9686,6821 SOUTHSIDE DR,40214.0,2020/07/16 03:59:59+00,7,FIELD
1739.0,697663.0,2020/05/13 03:59:59+00,LOWES,6651 DIXIE HIGHWAY,40258.0,2020/05/19 03:59:59+00,7,FIELD
1740.0,697670.0,2020/05/13 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/05/14 03:59:59+00,7,FIELD
1741.0,697897.0,2020/05/18 03:59:59+00,HOME DEPOT,10301 WESTPORT RD,40241.0,2020/05/19 03:59:59+00,7,FIELD
1742.0,697956.0,2020/05/19 03:59:59+00,KASHMIR RESTAURANT,1277 BARDSTOWN RD,40204.0,2020/05/21 03:59:59+00,7,FIELD
1743.0,697971.0,2020/05/19 03:59:59+00,AMVETS POST 9,1567 S SHELBY ST,40217.0,2020/05/20 03:59:59+00,7,FIELD
1744.0,697987.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
1745.0,698041.0,2020/05/20 03:59:59+00,OPEN GRAIN,2300 PLANTSIDE DR UNIT B,40299.0,2020/05/26 03:59:59+00,7,FIELD
1746.0,698242.0,2020/05/26 03:59:59+00,K & K SERVICES,1015 REEVES RD,40219.0,2020/06/10 03:59:59+00,7,FIELD
1747.0,698402.0,2020/05/27 03:59:59+00***,GREAT CLISP,6411 UDTCHMANS PKWY,40240.0,2020/06/10 03:59:59+00,7,FIELD
1748.0,698882.0,2020/06/04 03:59:59+00,WHITE CASTLE #11,1922 S 7TH ST,40208.0,2020/06/05 03:59:59+00,7,FIELD
1749.0,698908.0,2020/06/05 03:59:59+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/06/11 03:59:59+00,7,FIELD
1750.0,699024.0,2020/06/09 03:59:59+00,WOODS OF ST THOMAS CLUB,6701 FALLEN LEAF CIR,40241.0,2020/06/11 03:59:59+00,7,FIELD
1751.0,699090.0,2020/06/10 03:59:59+00,THE OAK SCHOOL CHILDCARE,138 EVERGREEN RD UNIT 109,40243.0,2020/06/11 03:59:59+00,7,FIELD
1752.0,699929.0,2020/06/24 03:59:59+00,PENN STATION,2407A BROWNSBORO RD,40207.0,2020/06/24 03:59:59+00,7,FIELD
1753.0,700604.0,2020/07/04 03:59:59+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/07/04 03:59:59+00,7,FIELD
1754.0,700760.0,2020/07/08 03:59:59+00,QDOBA #2937,4921 OUTER LOOP,40219.0,2020/07/27 03:59:59+00,7,FIELD
1755.0,701039.0,2020/07/11 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/07/14 03:59:59+00,7,FIELD
1756.0,701062.0,2020/07/11 03:59:59+00,PENN STATION,6525 BARDSTOWN RD,40291.0,2020/07/14 03:59:59+00,7,FIELD
1757.0,701069.0,2020/07/13 03:59:59+00,MOE'S,1029 S 26TH ST,40210.0,2020/07/17 03:59:59+00,7,FIELD
1758.0,701081.0,2020/07/13 03:59:59+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/07/31 03:59:59+00,7,FIELD
1759.0,701089.0,2020/07/14 03:59:59+00,CABELA'S STORE,5100 NORTON HEALTHCARE BLVD,40241.0,2020/08/10 03:59:59+00,7,FIELD
1760.0,701106.0,2020/07/13 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/07/14 03:59:59+00,7,FIELD
1761.0,701112.0,2020/07/13 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/07/14 03:59:59+00,7,FIELD
1762.0,701125.0,2020/07/13 03:59:59+00,TACO BELL,10541 FISCHER PARK DR,40241.0,2020/07/16 03:59:59+00,7,FIELD
1763.0,700772.0,2020/07/04 03:59:59+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2020/07/04 03:59:59+00,7,FIELD
1764.0,700776.0,2020/07/04 03:59:59+00,OLIVE GARDEN,4811 OUTER LOOP,40219.0,2020/07/04 03:59:59+00,7,FIELD
1765.0,700786.0,2020/07/04 03:59:59+00,TIKKA CHICKEN & GYRO,4801 OUTER LOOP FC5,40219.0,2020/07/04 03:59:59+00,7,FIELD
1766.0,700787.0,2020/07/04 03:59:59+00,SUBWAY,4801 OUTER LOOP,40219.0,2020/07/04 03:59:59+00,7,FIELD
1767.0,700905.0,2020/07/10 03:59:59+00,AUTO ZONE AUTO PARTS,2350 STONYBROOK DR,40220.0,2020/08/14 03:59:59+00,7,FIELD
1768.0,700967.0,2020/07/11 03:59:59+00,PORCINI,2730 FRANKFORT AVE,40206.0,2020/07/11 03:59:59+00,7,FIELD
1769.0,701027.0,2020/07/11 03:59:59+00,DINO'S II,2601 W BROADWAY,40211.0,2020/07/15 03:59:59+00,7,FIELD
1770.0,701034.0,2020/07/11 03:59:59+00,CIRCLE K #4703233,404 MT HOLLY RD,40118.0,2020/07/31 03:59:59+00,7,FIELD
1771.0,701040.0,2020/07/11 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/07/14 03:59:59+00,7,FIELD
1772.0,701100.0,2020/07/13 03:59:59+00,HAPPY'S MARKET,1201 CECIL AVE,40211.0,2020/07/15 03:59:59+00,7,FIELD
1773.0,707712.0,2020/10/27 03:59:59+00,4TH & CENTRAL FOOD MART,3004 S 4TH ST,40208.0,2020/11/02 05:00:00+00,7,FIELD
1774.0,695864.0,2020/04/17 03:59:59+00,SUPER USA #9,2704 CRITTENDEN DR,40209.0,2020/04/18 03:59:59+00,7,FIELD
1775.0,696855.0,2020/04/30 03:59:59+00,BURGER KING #885,4030 SHELBYVILLE RD,40207.0,2020/05/01 03:59:59+00,7,FIELD
1776.0,695444.0,2020/04/13 03:59:59+00,CONAGRA FOODS,12650 WESTPORT RD,40245.0,2020/04/14 03:59:59+00,7,FIELD
1777.0,695948.0,2020/04/17 03:5:59+00,BROWN FOREMA NCOOPERATE,402 MACLEAN AENUE,40252.0,2020/04/25 03:59:59+00,7,FIELD
1778.0,696860.0,2020/04/30 03:59:59+00,ZAXBY'S,10715 DIXIE HWY,40272.0,2020/05/01 03:59:59+00,7,FIELD
1779.0,695499.0,2020/04/08 03:59:59+00,UNKNOWN,5311 RURAL WAY,40218.0,2020/04/10 03:59:59+00,7,FIELD
1780.0,696000.0,2020/04/17 03:59:59+00,MEDRANO TRUCKING COMPANY,5808 JOHNSONTOWN ROAD,40272.0,2020/04/20 03:59:59+00,7,FIELD
1781.0,697067.0,2020/05/04 03:59:59+00,KOHL'S,7915 BARDSTOWN RD,40291.0,2020/05/05 03:59:59+00,7,FIELD
