UK_CSV0000000000026508::0::measure,UK_CSV0000000000026508::1::timevalue,UK_CSV0000000000026508::2::timetype,UK_CSV0000000000026508::3::ethnicity,UK_CSV0000000000026508::4::ethnicitytype,UK_CSV0000000000026508::5::legislationtype,UK_CSV0000000000026508::6::geography,UK_CSV0000000000026508::7::geographytype,UK_CSV0000000000026508::8::numberofstopandsearches,UK_CSV0000000000026508::9::totalnumberofstopandsearchcarriedoutinthisyearinth,UK_CSV0000000000026508::10::populationbyethnicity,UK_CSV0000000000026508::11::rateper_one_zero_zero_zeropopulationbyethnicity,UK_CSV0000000000026508::12::proportionoftotalstopandsearchesofthisethnicityint
UK_CSV0000000000026508 § 0 § 214,UK_CSV0000000000026508 § 1 § 214,UK_CSV0000000000026508 § 2 § 214,UK_CSV0000000000026508 § 3 § 214,UK_CSV0000000000026508 § 4 § 214,UK_CSV0000000000026508 § 5 § 214,UK_CSV0000000000026508 § 6 § 214,UK_CSV0000000000026508 § 7 § 214,UK_CSV0000000000026508 § 8 § 214,UK_CSV0000000000026508 § 9 § 214,UK_CSV0000000000026508 § 10 § 214,UK_CSV0000000000026508 § 11 § 214,UK_CSV0000000000026508 § 12 § 214
UK_CSV0000000000026508 § 0 § 215,UK_CSV0000000000026508 § 1 § 215,UK_CSV0000000000026508 § 2 § 215,UK_CSV0000000000026508 § 3 § 215,UK_CSV0000000000026508 § 4 § 215,UK_CSV0000000000026508 § 5 § 215,UK_CSV0000000000026508 § 6 § 215,UK_CSV0000000000026508 § 7 § 215,UK_CSV0000000000026508 § 8 § 215,UK_CSV0000000000026508 § 9 § 215,UK_CSV0000000000026508 § 10 § 215,UK_CSV0000000000026508 § 11 § 215,UK_CSV0000000000026508 § 12 § 215
UK_CSV0000000000026508 § 0 § 216,UK_CSV0000000000026508 § 1 § 216,UK_CSV0000000000026508 § 2 § 216,UK_CSV0000000000026508 § 3 § 216,UK_CSV0000000000026508 § 4 § 216,UK_CSV0000000000026508 § 5 § 216,UK_CSV0000000000026508 § 6 § 216,UK_CSV0000000000026508 § 7 § 216,UK_CSV0000000000026508 § 8 § 216,UK_CSV0000000000026508 § 9 § 216,UK_CSV0000000000026508 § 10 § 216,UK_CSV0000000000026508 § 11 § 216,UK_CSV0000000000026508 § 12 § 216
UK_CSV0000000000026508 § 0 § 217,UK_CSV0000000000026508 § 1 § 217,UK_CSV0000000000026508 § 2 § 217,UK_CSV0000000000026508 § 3 § 217,UK_CSV0000000000026508 § 4 § 217,UK_CSV0000000000026508 § 5 § 217,UK_CSV0000000000026508 § 6 § 217,UK_CSV0000000000026508 § 7 § 217,UK_CSV0000000000026508 § 8 § 217,UK_CSV0000000000026508 § 9 § 217,UK_CSV0000000000026508 § 10 § 217,UK_CSV0000000000026508 § 11 § 217,UK_CSV0000000000026508 § 12 § 217
UK_CSV0000000000026508 § 0 § 218,UK_CSV0000000000026508 § 1 § 218,UK_CSV0000000000026508 § 2 § 218,UK_CSV0000000000026508 § 3 § 218,UK_CSV0000000000026508 § 4 § 218,UK_CSV0000000000026508 § 5 § 218,UK_CSV0000000000026508 § 6 § 218,UK_CSV0000000000026508 § 7 § 218,UK_CSV0000000000026508 § 8 § 218,UK_CSV0000000000026508 § 9 § 218,UK_CSV0000000000026508 § 10 § 218,UK_CSV0000000000026508 § 11 § 218,UK_CSV0000000000026508 § 12 § 218
UK_CSV0000000000026508 § 0 § 219,UK_CSV0000000000026508 § 1 § 219,UK_CSV0000000000026508 § 2 § 219,UK_CSV0000000000026508 § 3 § 219,UK_CSV0000000000026508 § 4 § 219,UK_CSV0000000000026508 § 5 § 219,UK_CSV0000000000026508 § 6 § 219,UK_CSV0000000000026508 § 7 § 219,UK_CSV0000000000026508 § 8 § 219,UK_CSV0000000000026508 § 9 § 219,UK_CSV0000000000026508 § 10 § 219,UK_CSV0000000000026508 § 11 § 219,UK_CSV0000000000026508 § 12 § 219
UK_CSV0000000000026508 § 0 § 220,UK_CSV0000000000026508 § 1 § 220,UK_CSV0000000000026508 § 2 § 220,UK_CSV0000000000026508 § 3 § 220,UK_CSV0000000000026508 § 4 § 220,UK_CSV0000000000026508 § 5 § 220,UK_CSV0000000000026508 § 6 § 220,UK_CSV0000000000026508 § 7 § 220,UK_CSV0000000000026508 § 8 § 220,UK_CSV0000000000026508 § 9 § 220,UK_CSV0000000000026508 § 10 § 220,UK_CSV0000000000026508 § 11 § 220,UK_CSV0000000000026508 § 12 § 220
UK_CSV0000000000026508 § 0 § 221,UK_CSV0000000000026508 § 1 § 221,UK_CSV0000000000026508 § 2 § 221,UK_CSV0000000000026508 § 3 § 221,UK_CSV0000000000026508 § 4 § 221,UK_CSV0000000000026508 § 5 § 221,UK_CSV0000000000026508 § 6 § 221,UK_CSV0000000000026508 § 7 § 221,UK_CSV0000000000026508 § 8 § 221,UK_CSV0000000000026508 § 9 § 221,UK_CSV0000000000026508 § 10 § 221,UK_CSV0000000000026508 § 11 § 221,UK_CSV0000000000026508 § 12 § 221
UK_CSV0000000000026508 § 0 § 222,UK_CSV0000000000026508 § 1 § 222,UK_CSV0000000000026508 § 2 § 222,UK_CSV0000000000026508 § 3 § 222,UK_CSV0000000000026508 § 4 § 222,UK_CSV0000000000026508 § 5 § 222,UK_CSV0000000000026508 § 6 § 222,UK_CSV0000000000026508 § 7 § 222,UK_CSV0000000000026508 § 8 § 222,UK_CSV0000000000026508 § 9 § 222,UK_CSV0000000000026508 § 10 § 222,UK_CSV0000000000026508 § 11 § 222,UK_CSV0000000000026508 § 12 § 222
UK_CSV0000000000026508 § 0 § 223,UK_CSV0000000000026508 § 1 § 223,UK_CSV0000000000026508 § 2 § 223,UK_CSV0000000000026508 § 3 § 223,UK_CSV0000000000026508 § 4 § 223,UK_CSV0000000000026508 § 5 § 223,UK_CSV0000000000026508 § 6 § 223,UK_CSV0000000000026508 § 7 § 223,UK_CSV0000000000026508 § 8 § 223,UK_CSV0000000000026508 § 9 § 223,UK_CSV0000000000026508 § 10 § 223,UK_CSV0000000000026508 § 11 § 223,UK_CSV0000000000026508 § 12 § 223
UK_CSV0000000000026508 § 0 § 224,UK_CSV0000000000026508 § 1 § 224,UK_CSV0000000000026508 § 2 § 224,UK_CSV0000000000026508 § 3 § 224,UK_CSV0000000000026508 § 4 § 224,UK_CSV0000000000026508 § 5 § 224,UK_CSV0000000000026508 § 6 § 224,UK_CSV0000000000026508 § 7 § 224,UK_CSV0000000000026508 § 8 § 224,UK_CSV0000000000026508 § 9 § 224,UK_CSV0000000000026508 § 10 § 224,UK_CSV0000000000026508 § 11 § 224,UK_CSV0000000000026508 § 12 § 224
UK_CSV0000000000026508 § 0 § 225,UK_CSV0000000000026508 § 1 § 225,UK_CSV0000000000026508 § 2 § 225,UK_CSV0000000000026508 § 3 § 225,UK_CSV0000000000026508 § 4 § 225,UK_CSV0000000000026508 § 5 § 225,UK_CSV0000000000026508 § 6 § 225,UK_CSV0000000000026508 § 7 § 225,UK_CSV0000000000026508 § 8 § 225,UK_CSV0000000000026508 § 9 § 225,UK_CSV0000000000026508 § 10 § 225,UK_CSV0000000000026508 § 11 § 225,UK_CSV0000000000026508 § 12 § 225
UK_CSV0000000000026508 § 0 § 226,UK_CSV0000000000026508 § 1 § 226,UK_CSV0000000000026508 § 2 § 226,UK_CSV0000000000026508 § 3 § 226,UK_CSV0000000000026508 § 4 § 226,UK_CSV0000000000026508 § 5 § 226,UK_CSV0000000000026508 § 6 § 226,UK_CSV0000000000026508 § 7 § 226,UK_CSV0000000000026508 § 8 § 226,UK_CSV0000000000026508 § 9 § 226,UK_CSV0000000000026508 § 10 § 226,UK_CSV0000000000026508 § 11 § 226,UK_CSV0000000000026508 § 12 § 226
UK_CSV0000000000026508 § 0 § 227,UK_CSV0000000000026508 § 1 § 227,UK_CSV0000000000026508 § 2 § 227,UK_CSV0000000000026508 § 3 § 227,UK_CSV0000000000026508 § 4 § 227,UK_CSV0000000000026508 § 5 § 227,UK_CSV0000000000026508 § 6 § 227,UK_CSV0000000000026508 § 7 § 227,UK_CSV0000000000026508 § 8 § 227,UK_CSV0000000000026508 § 9 § 227,UK_CSV0000000000026508 § 10 § 227,UK_CSV0000000000026508 § 11 § 227,UK_CSV0000000000026508 § 12 § 227
UK_CSV0000000000026508 § 0 § 228,UK_CSV0000000000026508 § 1 § 228,UK_CSV0000000000026508 § 2 § 228,UK_CSV0000000000026508 § 3 § 228,UK_CSV0000000000026508 § 4 § 228,UK_CSV0000000000026508 § 5 § 228,UK_CSV0000000000026508 § 6 § 228,UK_CSV0000000000026508 § 7 § 228,UK_CSV0000000000026508 § 8 § 228,UK_CSV0000000000026508 § 9 § 228,UK_CSV0000000000026508 § 10 § 228,UK_CSV0000000000026508 § 11 § 228,UK_CSV0000000000026508 § 12 § 228
UK_CSV0000000000026508 § 0 § 229,UK_CSV0000000000026508 § 1 § 229,UK_CSV0000000000026508 § 2 § 229,UK_CSV0000000000026508 § 3 § 229,UK_CSV0000000000026508 § 4 § 229,UK_CSV0000000000026508 § 5 § 229,UK_CSV0000000000026508 § 6 § 229,UK_CSV0000000000026508 § 7 § 229,UK_CSV0000000000026508 § 8 § 229,UK_CSV0000000000026508 § 9 § 229,UK_CSV0000000000026508 § 10 § 229,UK_CSV0000000000026508 § 11 § 229,UK_CSV0000000000026508 § 12 § 229
UK_CSV0000000000026508 § 0 § 230,UK_CSV0000000000026508 § 1 § 230,UK_CSV0000000000026508 § 2 § 230,UK_CSV0000000000026508 § 3 § 230,UK_CSV0000000000026508 § 4 § 230,UK_CSV0000000000026508 § 5 § 230,UK_CSV0000000000026508 § 6 § 230,UK_CSV0000000000026508 § 7 § 230,UK_CSV0000000000026508 § 8 § 230,UK_CSV0000000000026508 § 9 § 230,UK_CSV0000000000026508 § 10 § 230,UK_CSV0000000000026508 § 11 § 230,UK_CSV0000000000026508 § 12 § 230
UK_CSV0000000000026508 § 0 § 231,UK_CSV0000000000026508 § 1 § 231,UK_CSV0000000000026508 § 2 § 231,UK_CSV0000000000026508 § 3 § 231,UK_CSV0000000000026508 § 4 § 231,UK_CSV0000000000026508 § 5 § 231,UK_CSV0000000000026508 § 6 § 231,UK_CSV0000000000026508 § 7 § 231,UK_CSV0000000000026508 § 8 § 231,UK_CSV0000000000026508 § 9 § 231,UK_CSV0000000000026508 § 10 § 231,UK_CSV0000000000026508 § 11 § 231,UK_CSV0000000000026508 § 12 § 231
UK_CSV0000000000026508 § 0 § 232,UK_CSV0000000000026508 § 1 § 232,UK_CSV0000000000026508 § 2 § 232,UK_CSV0000000000026508 § 3 § 232,UK_CSV0000000000026508 § 4 § 232,UK_CSV0000000000026508 § 5 § 232,UK_CSV0000000000026508 § 6 § 232,UK_CSV0000000000026508 § 7 § 232,UK_CSV0000000000026508 § 8 § 232,UK_CSV0000000000026508 § 9 § 232,UK_CSV0000000000026508 § 10 § 232,UK_CSV0000000000026508 § 11 § 232,UK_CSV0000000000026508 § 12 § 232
UK_CSV0000000000026508 § 0 § 233,UK_CSV0000000000026508 § 1 § 233,UK_CSV0000000000026508 § 2 § 233,UK_CSV0000000000026508 § 3 § 233,UK_CSV0000000000026508 § 4 § 233,UK_CSV0000000000026508 § 5 § 233,UK_CSV0000000000026508 § 6 § 233,UK_CSV0000000000026508 § 7 § 233,UK_CSV0000000000026508 § 8 § 233,UK_CSV0000000000026508 § 9 § 233,UK_CSV0000000000026508 § 10 § 233,UK_CSV0000000000026508 § 11 § 233,UK_CSV0000000000026508 § 12 § 233
UK_CSV0000000000026508 § 0 § 234,UK_CSV0000000000026508 § 1 § 234,UK_CSV0000000000026508 § 2 § 234,UK_CSV0000000000026508 § 3 § 234,UK_CSV0000000000026508 § 4 § 234,UK_CSV0000000000026508 § 5 § 234,UK_CSV0000000000026508 § 6 § 234,UK_CSV0000000000026508 § 7 § 234,UK_CSV0000000000026508 § 8 § 234,UK_CSV0000000000026508 § 9 § 234,UK_CSV0000000000026508 § 10 § 234,UK_CSV0000000000026508 § 11 § 234,UK_CSV0000000000026508 § 12 § 234
UK_CSV0000000000026508 § 0 § 235,UK_CSV0000000000026508 § 1 § 235,UK_CSV0000000000026508 § 2 § 235,UK_CSV0000000000026508 § 3 § 235,UK_CSV0000000000026508 § 4 § 235,UK_CSV0000000000026508 § 5 § 235,UK_CSV0000000000026508 § 6 § 235,UK_CSV0000000000026508 § 7 § 235,UK_CSV0000000000026508 § 8 § 235,UK_CSV0000000000026508 § 9 § 235,UK_CSV0000000000026508 § 10 § 235,UK_CSV0000000000026508 § 11 § 235,UK_CSV0000000000026508 § 12 § 235
UK_CSV0000000000026508 § 0 § 236,UK_CSV0000000000026508 § 1 § 236,UK_CSV0000000000026508 § 2 § 236,UK_CSV0000000000026508 § 3 § 236,UK_CSV0000000000026508 § 4 § 236,UK_CSV0000000000026508 § 5 § 236,UK_CSV0000000000026508 § 6 § 236,UK_CSV0000000000026508 § 7 § 236,UK_CSV0000000000026508 § 8 § 236,UK_CSV0000000000026508 § 9 § 236,UK_CSV0000000000026508 § 10 § 236,UK_CSV0000000000026508 § 11 § 236,UK_CSV0000000000026508 § 12 § 236
UK_CSV0000000000026508 § 0 § 237,UK_CSV0000000000026508 § 1 § 237,UK_CSV0000000000026508 § 2 § 237,UK_CSV0000000000026508 § 3 § 237,UK_CSV0000000000026508 § 4 § 237,UK_CSV0000000000026508 § 5 § 237,UK_CSV0000000000026508 § 6 § 237,UK_CSV0000000000026508 § 7 § 237,UK_CSV0000000000026508 § 8 § 237,UK_CSV0000000000026508 § 9 § 237,UK_CSV0000000000026508 § 10 § 237,UK_CSV0000000000026508 § 11 § 237,UK_CSV0000000000026508 § 12 § 237
UK_CSV0000000000026508 § 0 § 238,UK_CSV0000000000026508 § 1 § 238,UK_CSV0000000000026508 § 2 § 238,UK_CSV0000000000026508 § 3 § 238,UK_CSV0000000000026508 § 4 § 238,UK_CSV0000000000026508 § 5 § 238,UK_CSV0000000000026508 § 6 § 238,UK_CSV0000000000026508 § 7 § 238,UK_CSV0000000000026508 § 8 § 238,UK_CSV0000000000026508 § 9 § 238,UK_CSV0000000000026508 § 10 § 238,UK_CSV0000000000026508 § 11 § 238,UK_CSV0000000000026508 § 12 § 238
UK_CSV0000000000026508 § 0 § 239,UK_CSV0000000000026508 § 1 § 239,UK_CSV0000000000026508 § 2 § 239,UK_CSV0000000000026508 § 3 § 239,UK_CSV0000000000026508 § 4 § 239,UK_CSV0000000000026508 § 5 § 239,UK_CSV0000000000026508 § 6 § 239,UK_CSV0000000000026508 § 7 § 239,UK_CSV0000000000026508 § 8 § 239,UK_CSV0000000000026508 § 9 § 239,UK_CSV0000000000026508 § 10 § 239,UK_CSV0000000000026508 § 11 § 239,UK_CSV0000000000026508 § 12 § 239
UK_CSV0000000000026508 § 0 § 240,UK_CSV0000000000026508 § 1 § 240,UK_CSV0000000000026508 § 2 § 240,UK_CSV0000000000026508 § 3 § 240,UK_CSV0000000000026508 § 4 § 240,UK_CSV0000000000026508 § 5 § 240,UK_CSV0000000000026508 § 6 § 240,UK_CSV0000000000026508 § 7 § 240,UK_CSV0000000000026508 § 8 § 240,UK_CSV0000000000026508 § 9 § 240,UK_CSV0000000000026508 § 10 § 240,UK_CSV0000000000026508 § 11 § 240,UK_CSV0000000000026508 § 12 § 240
UK_CSV0000000000026508 § 0 § 241,UK_CSV0000000000026508 § 1 § 241,UK_CSV0000000000026508 § 2 § 241,UK_CSV0000000000026508 § 3 § 241,UK_CSV0000000000026508 § 4 § 241,UK_CSV0000000000026508 § 5 § 241,UK_CSV0000000000026508 § 6 § 241,UK_CSV0000000000026508 § 7 § 241,UK_CSV0000000000026508 § 8 § 241,UK_CSV0000000000026508 § 9 § 241,UK_CSV0000000000026508 § 10 § 241,UK_CSV0000000000026508 § 11 § 241,UK_CSV0000000000026508 § 12 § 241
UK_CSV0000000000026508 § 0 § 242,UK_CSV0000000000026508 § 1 § 242,UK_CSV0000000000026508 § 2 § 242,UK_CSV0000000000026508 § 3 § 242,UK_CSV0000000000026508 § 4 § 242,UK_CSV0000000000026508 § 5 § 242,UK_CSV0000000000026508 § 6 § 242,UK_CSV0000000000026508 § 7 § 242,UK_CSV0000000000026508 § 8 § 242,UK_CSV0000000000026508 § 9 § 242,UK_CSV0000000000026508 § 10 § 242,UK_CSV0000000000026508 § 11 § 242,UK_CSV0000000000026508 § 12 § 242
UK_CSV0000000000026508 § 0 § 243,UK_CSV0000000000026508 § 1 § 243,UK_CSV0000000000026508 § 2 § 243,UK_CSV0000000000026508 § 3 § 243,UK_CSV0000000000026508 § 4 § 243,UK_CSV0000000000026508 § 5 § 243,UK_CSV0000000000026508 § 6 § 243,UK_CSV0000000000026508 § 7 § 243,UK_CSV0000000000026508 § 8 § 243,UK_CSV0000000000026508 § 9 § 243,UK_CSV0000000000026508 § 10 § 243,UK_CSV0000000000026508 § 11 § 243,UK_CSV0000000000026508 § 12 § 243
UK_CSV0000000000026508 § 0 § 244,UK_CSV0000000000026508 § 1 § 244,UK_CSV0000000000026508 § 2 § 244,UK_CSV0000000000026508 § 3 § 244,UK_CSV0000000000026508 § 4 § 244,UK_CSV0000000000026508 § 5 § 244,UK_CSV0000000000026508 § 6 § 244,UK_CSV0000000000026508 § 7 § 244,UK_CSV0000000000026508 § 8 § 244,UK_CSV0000000000026508 § 9 § 244,UK_CSV0000000000026508 § 10 § 244,UK_CSV0000000000026508 § 11 § 244,UK_CSV0000000000026508 § 12 § 244
UK_CSV0000000000026508 § 0 § 245,UK_CSV0000000000026508 § 1 § 245,UK_CSV0000000000026508 § 2 § 245,UK_CSV0000000000026508 § 3 § 245,UK_CSV0000000000026508 § 4 § 245,UK_CSV0000000000026508 § 5 § 245,UK_CSV0000000000026508 § 6 § 245,UK_CSV0000000000026508 § 7 § 245,UK_CSV0000000000026508 § 8 § 245,UK_CSV0000000000026508 § 9 § 245,UK_CSV0000000000026508 § 10 § 245,UK_CSV0000000000026508 § 11 § 245,UK_CSV0000000000026508 § 12 § 245
UK_CSV0000000000026508 § 0 § 246,UK_CSV0000000000026508 § 1 § 246,UK_CSV0000000000026508 § 2 § 246,UK_CSV0000000000026508 § 3 § 246,UK_CSV0000000000026508 § 4 § 246,UK_CSV0000000000026508 § 5 § 246,UK_CSV0000000000026508 § 6 § 246,UK_CSV0000000000026508 § 7 § 246,UK_CSV0000000000026508 § 8 § 246,UK_CSV0000000000026508 § 9 § 246,UK_CSV0000000000026508 § 10 § 246,UK_CSV0000000000026508 § 11 § 246,UK_CSV0000000000026508 § 12 § 246
UK_CSV0000000000026508 § 0 § 247,UK_CSV0000000000026508 § 1 § 247,UK_CSV0000000000026508 § 2 § 247,UK_CSV0000000000026508 § 3 § 247,UK_CSV0000000000026508 § 4 § 247,UK_CSV0000000000026508 § 5 § 247,UK_CSV0000000000026508 § 6 § 247,UK_CSV0000000000026508 § 7 § 247,UK_CSV0000000000026508 § 8 § 247,UK_CSV0000000000026508 § 9 § 247,UK_CSV0000000000026508 § 10 § 247,UK_CSV0000000000026508 § 11 § 247,UK_CSV0000000000026508 § 12 § 247
UK_CSV0000000000026508 § 0 § 248,UK_CSV0000000000026508 § 1 § 248,UK_CSV0000000000026508 § 2 § 248,UK_CSV0000000000026508 § 3 § 248,UK_CSV0000000000026508 § 4 § 248,UK_CSV0000000000026508 § 5 § 248,UK_CSV0000000000026508 § 6 § 248,UK_CSV0000000000026508 § 7 § 248,UK_CSV0000000000026508 § 8 § 248,UK_CSV0000000000026508 § 9 § 248,UK_CSV0000000000026508 § 10 § 248,UK_CSV0000000000026508 § 11 § 248,UK_CSV0000000000026508 § 12 § 248
UK_CSV0000000000026508 § 0 § 249,UK_CSV0000000000026508 § 1 § 249,UK_CSV0000000000026508 § 2 § 249,UK_CSV0000000000026508 § 3 § 249,UK_CSV0000000000026508 § 4 § 249,UK_CSV0000000000026508 § 5 § 249,UK_CSV0000000000026508 § 6 § 249,UK_CSV0000000000026508 § 7 § 249,UK_CSV0000000000026508 § 8 § 249,UK_CSV0000000000026508 § 9 § 249,UK_CSV0000000000026508 § 10 § 249,UK_CSV0000000000026508 § 11 § 249,UK_CSV0000000000026508 § 12 § 249
UK_CSV0000000000026508 § 0 § 250,UK_CSV0000000000026508 § 1 § 250,UK_CSV0000000000026508 § 2 § 250,UK_CSV0000000000026508 § 3 § 250,UK_CSV0000000000026508 § 4 § 250,UK_CSV0000000000026508 § 5 § 250,UK_CSV0000000000026508 § 6 § 250,UK_CSV0000000000026508 § 7 § 250,UK_CSV0000000000026508 § 8 § 250,UK_CSV0000000000026508 § 9 § 250,UK_CSV0000000000026508 § 10 § 250,UK_CSV0000000000026508 § 11 § 250,UK_CSV0000000000026508 § 12 § 250
UK_CSV0000000000026508 § 0 § 251,UK_CSV0000000000026508 § 1 § 251,UK_CSV0000000000026508 § 2 § 251,UK_CSV0000000000026508 § 3 § 251,UK_CSV0000000000026508 § 4 § 251,UK_CSV0000000000026508 § 5 § 251,UK_CSV0000000000026508 § 6 § 251,UK_CSV0000000000026508 § 7 § 251,UK_CSV0000000000026508 § 8 § 251,UK_CSV0000000000026508 § 9 § 251,UK_CSV0000000000026508 § 10 § 251,UK_CSV0000000000026508 § 11 § 251,UK_CSV0000000000026508 § 12 § 251
UK_CSV0000000000026508 § 0 § 252,UK_CSV0000000000026508 § 1 § 252,UK_CSV0000000000026508 § 2 § 252,UK_CSV0000000000026508 § 3 § 252,UK_CSV0000000000026508 § 4 § 252,UK_CSV0000000000026508 § 5 § 252,UK_CSV0000000000026508 § 6 § 252,UK_CSV0000000000026508 § 7 § 252,UK_CSV0000000000026508 § 8 § 252,UK_CSV0000000000026508 § 9 § 252,UK_CSV0000000000026508 § 10 § 252,UK_CSV0000000000026508 § 11 § 252,UK_CSV0000000000026508 § 12 § 252
UK_CSV0000000000026508 § 0 § 253,UK_CSV0000000000026508 § 1 § 253,UK_CSV0000000000026508 § 2 § 253,UK_CSV0000000000026508 § 3 § 253,UK_CSV0000000000026508 § 4 § 253,UK_CSV0000000000026508 § 5 § 253,UK_CSV0000000000026508 § 6 § 253,UK_CSV0000000000026508 § 7 § 253,UK_CSV0000000000026508 § 8 § 253,UK_CSV0000000000026508 § 9 § 253,UK_CSV0000000000026508 § 10 § 253,UK_CSV0000000000026508 § 11 § 253,UK_CSV0000000000026508 § 12 § 253
UK_CSV0000000000026508 § 0 § 254,UK_CSV0000000000026508 § 1 § 254,UK_CSV0000000000026508 § 2 § 254,UK_CSV0000000000026508 § 3 § 254,UK_CSV0000000000026508 § 4 § 254,UK_CSV0000000000026508 § 5 § 254,UK_CSV0000000000026508 § 6 § 254,UK_CSV0000000000026508 § 7 § 254,UK_CSV0000000000026508 § 8 § 254,UK_CSV0000000000026508 § 9 § 254,UK_CSV0000000000026508 § 10 § 254,UK_CSV0000000000026508 § 11 § 254,UK_CSV0000000000026508 § 12 § 254
UK_CSV0000000000026508 § 0 § 255,UK_CSV0000000000026508 § 1 § 255,UK_CSV0000000000026508 § 2 § 255,UK_CSV0000000000026508 § 3 § 255,UK_CSV0000000000026508 § 4 § 255,UK_CSV0000000000026508 § 5 § 255,UK_CSV0000000000026508 § 6 § 255,UK_CSV0000000000026508 § 7 § 255,UK_CSV0000000000026508 § 8 § 255,UK_CSV0000000000026508 § 9 § 255,UK_CSV0000000000026508 § 10 § 255,UK_CSV0000000000026508 § 11 § 255,UK_CSV0000000000026508 § 12 § 255
UK_CSV0000000000026508 § 0 § 256,UK_CSV0000000000026508 § 1 § 256,UK_CSV0000000000026508 § 2 § 256,UK_CSV0000000000026508 § 3 § 256,UK_CSV0000000000026508 § 4 § 256,UK_CSV0000000000026508 § 5 § 256,UK_CSV0000000000026508 § 6 § 256,UK_CSV0000000000026508 § 7 § 256,UK_CSV0000000000026508 § 8 § 256,UK_CSV0000000000026508 § 9 § 256,UK_CSV0000000000026508 § 10 § 256,UK_CSV0000000000026508 § 11 § 256,UK_CSV0000000000026508 § 12 § 256
UK_CSV0000000000026508 § 0 § 257,UK_CSV0000000000026508 § 1 § 257,UK_CSV0000000000026508 § 2 § 257,UK_CSV0000000000026508 § 3 § 257,UK_CSV0000000000026508 § 4 § 257,UK_CSV0000000000026508 § 5 § 257,UK_CSV0000000000026508 § 6 § 257,UK_CSV0000000000026508 § 7 § 257,UK_CSV0000000000026508 § 8 § 257,UK_CSV0000000000026508 § 9 § 257,UK_CSV0000000000026508 § 10 § 257,UK_CSV0000000000026508 § 11 § 257,UK_CSV0000000000026508 § 12 § 257
UK_CSV0000000000026508 § 0 § 258,UK_CSV0000000000026508 § 1 § 258,UK_CSV0000000000026508 § 2 § 258,UK_CSV0000000000026508 § 3 § 258,UK_CSV0000000000026508 § 4 § 258,UK_CSV0000000000026508 § 5 § 258,UK_CSV0000000000026508 § 6 § 258,UK_CSV0000000000026508 § 7 § 258,UK_CSV0000000000026508 § 8 § 258,UK_CSV0000000000026508 § 9 § 258,UK_CSV0000000000026508 § 10 § 258,UK_CSV0000000000026508 § 11 § 258,UK_CSV0000000000026508 § 12 § 258
UK_CSV0000000000026508 § 0 § 259,UK_CSV0000000000026508 § 1 § 259,UK_CSV0000000000026508 § 2 § 259,UK_CSV0000000000026508 § 3 § 259,UK_CSV0000000000026508 § 4 § 259,UK_CSV0000000000026508 § 5 § 259,UK_CSV0000000000026508 § 6 § 259,UK_CSV0000000000026508 § 7 § 259,UK_CSV0000000000026508 § 8 § 259,UK_CSV0000000000026508 § 9 § 259,UK_CSV0000000000026508 § 10 § 259,UK_CSV0000000000026508 § 11 § 259,UK_CSV0000000000026508 § 12 § 259
UK_CSV0000000000026508 § 0 § 260,UK_CSV0000000000026508 § 1 § 260,UK_CSV0000000000026508 § 2 § 260,UK_CSV0000000000026508 § 3 § 260,UK_CSV0000000000026508 § 4 § 260,UK_CSV0000000000026508 § 5 § 260,UK_CSV0000000000026508 § 6 § 260,UK_CSV0000000000026508 § 7 § 260,UK_CSV0000000000026508 § 8 § 260,UK_CSV0000000000026508 § 9 § 260,UK_CSV0000000000026508 § 10 § 260,UK_CSV0000000000026508 § 11 § 260,UK_CSV0000000000026508 § 12 § 260
UK_CSV0000000000026508 § 0 § 261,UK_CSV0000000000026508 § 1 § 261,UK_CSV0000000000026508 § 2 § 261,UK_CSV0000000000026508 § 3 § 261,UK_CSV0000000000026508 § 4 § 261,UK_CSV0000000000026508 § 5 § 261,UK_CSV0000000000026508 § 6 § 261,UK_CSV0000000000026508 § 7 § 261,UK_CSV0000000000026508 § 8 § 261,UK_CSV0000000000026508 § 9 § 261,UK_CSV0000000000026508 § 10 § 261,UK_CSV0000000000026508 § 11 § 261,UK_CSV0000000000026508 § 12 § 261
UK_CSV0000000000026508 § 0 § 262,UK_CSV0000000000026508 § 1 § 262,UK_CSV0000000000026508 § 2 § 262,UK_CSV0000000000026508 § 3 § 262,UK_CSV0000000000026508 § 4 § 262,UK_CSV0000000000026508 § 5 § 262,UK_CSV0000000000026508 § 6 § 262,UK_CSV0000000000026508 § 7 § 262,UK_CSV0000000000026508 § 8 § 262,UK_CSV0000000000026508 § 9 § 262,UK_CSV0000000000026508 § 10 § 262,UK_CSV0000000000026508 § 11 § 262,UK_CSV0000000000026508 § 12 § 262
UK_CSV0000000000026508 § 0 § 263,UK_CSV0000000000026508 § 1 § 263,UK_CSV0000000000026508 § 2 § 263,UK_CSV0000000000026508 § 3 § 263,UK_CSV0000000000026508 § 4 § 263,UK_CSV0000000000026508 § 5 § 263,UK_CSV0000000000026508 § 6 § 263,UK_CSV0000000000026508 § 7 § 263,UK_CSV0000000000026508 § 8 § 263,UK_CSV0000000000026508 § 9 § 263,UK_CSV0000000000026508 § 10 § 263,UK_CSV0000000000026508 § 11 § 263,UK_CSV0000000000026508 § 12 § 263
