object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
3011,705833,2020/09/24 03:59:59+00,BRECKENRIDGE INN HEALTH CLUB,2800 BRECKENRIDGE LANE,40220.0,2020/10/21 03:59:59+00,7,FIELD
3012,706042,2020/09/29 03:59:59+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/10/01 03:59:59+00,7,FIELD
3013,706603,2020/10/03 03:59:59+00,DAIRY KASTLE,575 EASTERN PKWY,40217.0,2020/10/03 03:59:59+00,7,FIELD
3014,706749,2020/10/10 03:59:59+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/10/12 03:59:59+00,7,FIELD
3015,706945,2020/10/14 03:59:59+00,ORFIRE TRAVIS (HOME DAYCARE),624 S 36TH STREET,40211.0,2020/10/15 03:59:59+00,7,FIELD
3016,707053,2020/10/14 03:59:59+00,TACO BELL #34660,4910 SHELBYVILLE RD,40207.0,2020/10/19 03:59:59+00,7,FIELD
3017,707157,2020/10/17 03:59:59+00,CAPTAIN D'S #3517,3801 OAKLAWN DR,40219.0,2020/10/20 03:59:59+00,7,FIELD
3018,707232,2020/10/19 03:59:59+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2020/10/21 03:59:59+00,7,FIELD
3019,707253,2020/10/19 03:59:59+00,LONGHORN STEAKHOUSE,4813 OUTER LOOP,40219.0,2020/10/26 03:59:59+00,7,FIELD
3020,707825,2020/10/28 03:59:59+00,ELF DAYCARE,2930 BRECKENRIDGE LN,40220.0,2020/10/29 03:59:59+00,7,FIELD
3021,708047,2020/11/02 05:00:00+00,HARRODS CREEK TAVERN,6313 RIVER RD,40059.0,2020/11/02 05:00:00+00,7,FIELD
