object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4290.0,717859.0,2021/03/16 03:59:59+00,HMI CARDINAL,4795 SHEPHERDSVILLE RD,40218.0,2021/03/18 03:59:59+00,7,FIELD
4291.0,718105.0,2021/03/19 03:59:59+00,ROUNDHOUSE ELECTRIC TRAINS,4870 BROWNSBORO CENTER,40207.0,2021/03/19 03:59:59+00,7,FIELD
4292.0,718255.0,2021/03/22 03:59:59+00,VFW POST 1181,6518 BLEVINS GAP RD,40272.0,2021/03/23 03:59:59+00,7,FIELD
4293.0,718662.0,2021/03/29 03:59:59+00,STARBUCKS #24257,10240 WESTPORT RD,40241.0,2021/04/01 03:59:59+00,7,FIELD
4294.0,721010.0,2021/05/08 03:59:59+00,LOGAN'S ROADHOUSE,5229 DIXIE HWY,40216.0,2021/05/10 03:59:59+00,7,FIELD
4295.0,711110.0,2020/12/04 05:00:00+00,THE AVERY,7025 BRONNER CIRCLE,40218.0,2020/12/09 05:00:00+00,7,FIELD
4296.0,711640.0,2020/11/18 05:00:00+00,EIDERDOWN,983 GOSS AVE,40217.0,2020/11/18 05:00:00+00,7,FIELD
4297.0,711673.0,2020/12/08 05:00:00+00,SENNINGER PLUMBING CO. INC,11107 CEDAR CREEK RD,40229.0,2020/12/09 05:00:00+00,7,FIELD
4298.0,712025.0,2020/12/10 05:00:00+00,CORNER TAVERN,5207 MT WASHINGTON RD,40229.0,2020/12/11 05:00:00+00,7,FIELD
4299.0,712425.0,2020/12/11 05:00:00+00,BOOK AND MUSIC EXCHANGE,1616 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,7,FIELD
4300.0,713290.0,2020/12/18 05:00:00+00,PIZZA HUT #036960,8131 BARDSTOWN RD,40291.0,2020/12/22 05:00:00+00,7,FIELD
4301.0,713482.0,2020/12/22 05:00:00+00,NEW DIRECTIONS BAR & GRILL,2630 CHAMBERLAIN LN,40245.0,2021/01/04 05:00:00+00,7,FIELD
4302.0,714977.0,2021/01/12 05:00:00+00,LEGENDS SPORTS ACADEMY,10900 ELECTRON,40299.0,2021/01/14 05:00:00+00,7,FIELD
4303.0,715228.0,2021/01/15 05:00:00+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2021/01/15 05:00:00+00,7,FIELD
4304.0,715465.0,2021/01/22 05:00:00+00,KENTUCKY HUMANE SOCIETY,241 STEEDLY DR,40214.0,2021/01/25 05:00:00+00,7,FIELD
4305.0,715668.0,2021/01/22 05:00:00+00,AINSWORTH,3929 SHELBYVILLE RD,40207.0,2021/01/28 05:00:00+00,7,FIELD
4306.0,715907.0,2021/02/02 05:00:00+00,HAIER GENERAL ELECTRIC,4000 BUECHEL BANK RD,40218.0,2021/02/05 05:00:00+00,7,FIELD
4307.0,716050.0,2021/02/04 05:00:00+00,LOUVINO,1606 BARDSTOWN RD,40205.0,2021/02/04 05:00:00+00,7,FIELD
4308.0,716249.0,2021/02/08 05:00:00+00,J&P CYCLES DISTRIBUTION CENTER,501 INDUSTRY RD,40208.0,2021/02/08 05:00:00+00,7,FIELD
4309.0,716289.0,2021/02/08 05:00:00+00,THORNTONS #57,10320 WESTPORT RD,40241.0,2021/02/17 05:00:00+00,7,FIELD
4310.0,716595.0,2021/02/17 05:00:00+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2021/02/19 05:00:00+00,7,FIELD
4311.0,716745.0,2021/02/22 05:00:00+00,KROGER L-785,4915 DIXIE HWY,40216.0,2021/02/24 05:00:00+00,7,FIELD
4312.0,716757.0,2021/02/23 05:00:00+00,DOSKER MANOR,413 E MUHAMMAD ALI BLVD,40202.0,2021/02/26 05:00:00+00,7,FIELD
4313.0,717419.0,2021/03/05 05:00:00+00,HUNGRY PELICAN,5412 BARDSTOWN RD,40291.0,2021/03/09 05:00:00+00,7,FIELD
4314.0,717445.0,2021/03/08 05:00:00+00,COCACOLA BOTTLING,7100 GLOBAL DR.,40219.0,2021/03/08 05:00:00+00,7,FIELD
4315.0,717769.0,2021/03/15 03:59:59+00,MCMILLION FAMILY DENTAL,3023 CRUMS LN,40216.0,2021/03/22 03:59:59+00,7,FIELD
4316.0,719079.0,2021/04/02 03:59:59+00,VFW POST 2921,2902 S 7TH ST,40216.0,2021/04/05 03:59:59+00,7,FIELD
4317.0,711331.0,2020/12/05 05:00:00+00,DIXIE FOOD MART,3512 DIXIE HWY,40216.0,2020/12/09 05:00:00+00,7,FIELD
4318.0,711609.0,2020/11/19 05:00:00+00,MCDONALD'S #4924,3100 POPLAR LEVEL RD,40219.0,2020/11/19 05:00:00+00,7,FIELD
4319.0,711719.0,2020/12/09 05:00:00+00,SIGNATURE HEALTHCARE AT ROCKFORD REHAB & WELLNESS,4700 QUINN DR,40216.0,2020/12/09 05:00:00+00,7,FIELD
