object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4160,715802,2021/01/29 05:00:00+00,ST. BERNARD SCHOOL,7501 TANGELO DR,40228.0,2021/01/29 05:00:00+00,7,FIELD
4161,711603,2020/11/19 05:00:00+00,FRISCH'S BIG BOY #153,1710 LINCOLN AVE,40213.0,2020/11/19 05:00:00+00,7,FIELD
4162,712611,2020/12/15 05:00:00+00,DIXIE BOWL,10526 DIXIE HWY,40272.0,2020/12/16 05:00:00+00,7,FIELD
4163,694386,2020/04/01 03:59:59+00,BUILDINGS 2,7865 NATIONAL TPKE,40214.0,2020/04/03 03:59:59+00,7,FIELD
4164,710491,2020/11/29 05:00:00+00,CIRCLE K #4703330,9110 BLUE LICK RD,40219.0,2020/12/02 05:00:00+00,7,FIELD
4165,716115,2021/02/04 05:00:00+00,KROGER L-763,520 N 35TH ST,40212.0,2021/02/05 05:00:00+00,7,FIELD
4166,711615,2020/12/03 05:00:00+00,RED TOP,1127 LOGAN ST,40204.0,2020/12/03 05:00:00+00,7,FIELD
4167,712612,2020/12/15 05:00:00+00,WAVE3,725 S FLOYD ST,40203.0,2020/12/17 05:00:00+00,7,FIELD
4168,694401,2020/04/02 03:59:59+00,CAROLINA WESTERN WEAR,5015 PRESTON HWY,40213.0,2020/04/03 03:59:59+00,7,FIELD
4169,694429,2020/04/02 03:59:59+00,UPS,3401 FERN VALLEY RD,40213.0,2020/04/02 03:59:59+00,7,FIELD
4170,694839,2020/04/07 03:59:59+00,GENERAL ELECTRIC,4000 BUECHEL BANK RD,40225.0,2020/04/22 03:59:59+00,7,FIELD
4171,694886,2020/04/03 03:59:59+00,UNKNOWN,13304 FORGE CIR,40272.0,2020/04/07 03:59:59+00,7,FIELD
4172,694887,2020/04/03 03:59:59+00,MT CARMEL APARTMENTS,7324 SOUTSIDE DR,40214.0,2020/04/07 03:59:59+00,7,FIELD
4173,695188,2020/04/09 03:59:59+00,JIM DANDY BEAUTY SUPPLY,4904 POPLAR LEVEL RD,40219.0,2020/04/10 03:59:59+00,7,FIELD
4174,695449,2020/04/13 03:59:59+00,COURTESY BUICK GMC,7 AUTOCENTER DRIVE,40299.0,2020/04/14 03:59:59+00,7,FIELD
4175,695480,2020/04/13 03:59:59+00,PAYNE STREET BAKEHOUSE,225 S SPRING ST,40206.0,2020/04/16 03:59:59+00,7,FIELD
4176,695483,2020/04/14 03:59:59+00,DOLLAR TREE #1898,4060 TAYLORSVILLE RD,40220.0,2020/04/14 03:59:59+00,7,FIELD
4177,695485,2020/04/14 03:59:59+00,BURGER KING,6300 GREENWOOD RD,40258.0,2020/04/15 03:59:59+00,7,FIELD
4178,695495,2020/04/14 03:59:59+00,SPECTRUM,10200 LINN STATION RD STE 100,40223.0,2020/04/15 03:59:59+00,7,FIELD
4179,695631,2020/04/15 03:59:59+00,TURNING POINTE BRANDS,5201 INTERCHANGE WAY,40229.0,2020/04/16 03:59:59+00,7,FIELD
4180,695648,2020/04/15 03:59:59+00,ST MATTHIAS UNITY MANOR,2206 DIXIE HWY,40216.0,2020/04/17 03:59:59+00,7,FIELD
4181,695810,2020/04/16 03:59:59+00,BUDS TAVERN JEFFERSONTOWN,9119 GALENE DR,40299.0,2020/04/17 03:59:59+00,7,FIELD
4182,695910,2020/04/17 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/04/20 03:59:59+00,7,FIELD
4183,695913,2020/04/17 03:59:59+00,24 HOUR LAUDROMAT,3044 HUNSINGER LANE,40220.0,2020/04/27 03:59:59+00,7,FIELD
4184,695916,2020/04/17 03:59:59+00,ZENITH,2000 NELSON MILLER PKWY,40223.0,2020/04/20 03:59:59+00,7,FIELD
4185,695949,2020/04/17 03:59:59+00,MICHAEL ARNETT (DENTAL OFFICE),9847 OLD THIRD STREET ROAD,40272.0,2020/04/20 03:59:59+00,7,FIELD
4186,695984,2020/04/20 03:59:59+00,KFC Y052-023,1911 W BROADWAY,40203.0,2020/04/20 03:59:59+00,7,FIELD
4187,695994,2020/04/17 03:59:59+00,LOWES,9800 PRESTON CROSSING BLVD.,40229.0,2020/04/20 03:59:59+00,7,FIELD
4188,696005,2020/04/20 03:59:59+00,LOWE'S HOME IMPROVEMENT,501 S HURSTBOURNE PKWY,40222.0,2020/04/21 03:59:59+00,7,FIELD
4189,696145,2020/04/20 03:59:59+00,RESIDENT,2400 W MARKET ST,40212.0,2020/04/21 03:59:59+00,7,FIELD
4190,696148,2020/04/20 03:59:59+00,RESIDENT,700 BARONESS AVE,40203.0,2020/04/21 03:59:59+00,7,FIELD
4191,696156,2020/04/21 03:59:59+00,KENBOWL LANES,7021 SOUTHSIDE DR,40214.0,2020/04/23 03:59:59+00,7,FIELD
4192,696371,2020/04/24 03:59:59+00,CATFISH HAVEN,7208 WHIPPLE RD,40272.0,2020/04/27 03:59:59+00,7,FIELD
4193,696393,2020/04/24 03:59:59+00,OVERLOOK TERRACE,8027 GLIMMER WAY,40214.0,2020/04/25 03:59:59+00,7,FIELD
4194,696431,2020/04/24 03:59:59+00,WHITE CASTLE #36,12006 DIXIE HWY,40272.0,2020/04/25 03:59:59+00,7,FIELD
4195,696433,2020/04/24 03:59:59+00,ARBY'S #5430,10704 DIXIE HWY,40272.0,2020/04/25 03:59:59+00,7,FIELD
4196,696542,2020/04/23 03:59:59+00,RESIDENCE,2116 HALE AVE,40210.0,2020/04/27 03:59:59+00,7,FIELD
4197,696603,2020/04/28 03:59:59+00,KIA MONTGOMERY,5327 PRESTON HIGHWAY,40213.0,2020/04/30 03:59:59+00,7,FIELD
4198,696959,2020/05/01 03:59:59+00,CRESCENT HAIRCRAFT,3120 FRANKFORT AVE,40206.0,2020/05/02 03:59:59+00,7,FIELD
4199,697136,2020/04/24 03:59:59+00,RESIDENCE,1738 FLEMING RD,40205.0,2020/05/05 03:59:59+00,7,FIELD
4200,697356,2020/05/08 03:59:59+00,TECHSTYLES FULFILLMENT CENTER,8161 NATIONAL TPKE,40214.0,2020/05/09 03:59:59+00,7,FIELD
4201,697432,2020/05/11 03:59:59+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020/05/13 03:59:59+00,7,FIELD
4202,697477,2020/05/12 03:59:59+00,SPRADLING URBAN DEVELOPMENT CENTER,726 S PRESTON ST,40203.0,2020/05/12 03:59:59+00,7,FIELD
4203,697496,2020/05/11 03:59:59+00,RESIDENCE,11204 BROOK STONE PLACE,40223.0,2020/05/14 03:59:59+00,7,FIELD
4204,697668,2020/05/13 03:59:59+00,JEFFERSONTOWN REHAB,3500 GOOD SAMARITAN WAY,40299.0,2020/05/14 03:59:59+00,7,FIELD
4205,716252,2021/02/05 05:00:00+00,DOLLAR GENERAL #17154,10608 MANSLICK RD,40118.0,2021/02/08 05:00:00+00,7,FIELD
4206,712976,2020/12/16 05:00:00+00,TRINITY HIGH SCHOOL,4011 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,7,FIELD
4207,711733,2020/12/09 05:00:00+00,SIGNATURE AT ROCKFORD NURSING HOME,4700 QUINN DR,40216.0,2020/12/09 05:00:00+00,7,FIELD
4208,716752,2021/02/23 05:00:00+00,LOUISVILLE ATHLETIC CLUB,9451 WESTPORT RD,40241.0,2021/02/23 05:00:00+00,7,FIELD
4209,714654,2021/01/07 05:00:00+00,HOME DEPOT,2600 S. HURSTBOURNE PKWY,40299.0,2021/03/10 05:00:00+00,7,FIELD
4210,712008,2020/12/11 05:00:00+00,EVE'S PIZZA,1670 S 17TH ST,40210.0,2020/12/11 05:00:00+00,7,FIELD
4211,717144,2021/03/02 05:00:00+00,RED ROBIN,5000 SHELBYVILLE RD,40207.0,2021/03/02 05:00:00+00,7,FIELD
4212,714892,2021/01/09 05:00:00+00,SONIC DRIVE-IN,7010 RAGGARD RD,40216.0,2021/01/11 05:00:00+00,7,FIELD
4213,712165,2020/12/11 05:00:00+00,DOLLAR GENERAL #15707,13725 DIXIE HWY,40272.0,2020/12/14 05:00:00+00,7,FIELD
4214,718111,2021/03/18 03:59:59+00,BOONE'S MARATHON,521 N 22ND ST,40203.0,2021/03/19 03:59:59+00,7,FIELD
4215,715302,2021/01/19 05:00:00+00,EDEMA PARTNERS,1169 EASTERN PKWY #23113,40217.0,2021/01/22 05:00:00+00,7,FIELD
4216,712738,2020/12/16 05:00:00+00,RESIDENT,6001 BOLO CT,40218.0,2020/12/23 05:00:00+00,7,FIELD
4217,721109,2021/05/11 03:59:59+00,CRICKET WIRELESS AUTHORIZED RETAILER,3983 7TH STREET RD,40216.0,2021/05/14 03:59:59+00,7,FIELD
4218,717856,2021/03/16 03:59:59+00,UPS,1515 FERN VALLEY RD,40219.0,2021/03/18 03:59:59+00,7,FIELD
4219,713292,2020/12/21 05:00:00+00,KORT PHYSICAL THERAPY,4420 DIXIE HWY DTE 122,40216.0,2020/12/22 05:00:00+00,7,FIELD
4220,709535,2020/11/13 05:00:00+00,SHORTY'S FOODMART #2,3501 W BROADWAY,40211.0,2020/11/14 05:00:00+00,7,FIELD
4221,718406,2021/03/25 03:59:59+00,VISIONFIRST,4000 POPLAR LEVEL RD,40213.0,2021/03/25 03:59:59+00,7,FIELD
4222,719227,2021/04/07 03:59:59+00,CROSS CHRYSLER JEEP FIAT,1501 GARDINER LN,40218.0,2021/04/07 03:59:59+00,7,FIELD
4223,721179,2021/05/10 03:59:59+00,PRP'S ICE CREAM CORNER,5115 GREENWOOD RD,40258.0,2021/05/12 03:59:59+00,7,FIELD
4224,722254,2021/05/26 03:59:59+00,GUESS CAFETERIA,10610 FREEPORT DR,40258.0,2021/05/27 03:59:59+00,7,FIELD
4225,709931,2020/11/17 05:00:00+00,MORE SHENANIGAN'S IRISH,4521 BARDSTOWN RD,40218.0,2020/11/12 05:00:00+00,7,FIELD
4226,709974,2020/11/18 05:00:00+00,WAL-MART,4840 OUTER LOOP,40219.0,2020/11/18 05:00:00+00,7,FIELD
4227,710402,2020/11/25 05:00:00+00,LOUISVILLE ATHELIC CLUB,9565 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,7,FIELD
4228,710590,2020/11/30 05:00:00+00,SERGIO'S,1605 STORY AVE,40206.0,2020/12/15 05:00:00+00,7,FIELD
4229,710625,2020/12/01 05:00:00+00,PLANET FITNESS,3036 BARDSTOWN RD,40205.0,2020/12/02 05:00:00+00,7,FIELD
4230,710777,2020/12/02 05:00:00+00,EUROFINS GENOMICS LLC,12701 PLANTSIDE DR,40299.0,2020/12/02 05:00:00+00,7,FIELD
4231,710838,2020/12/02 05:00:00+00,CABELA'S,5100 NORTON HEALTHCARE BLVD,40241.0,2020/12/03 05:00:00+00,7,FIELD
4232,710859,2020/12/02 05:00:00+00,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,2817 DEL RIO PL,40220.0,2020/12/02 05:00:00+00,7,FIELD
4233,711176,2020/12/04 05:00:00+00,ROADSIDE STAND,2521 7TH STREET ROAD,40219.0,2020/12/04 05:00:00+00,7,FIELD
4234,711333,2020/12/04 05:00:00+00,LEE'S FAMOUS RECIPE,2925 BROWNSBORO RD,40206.0,2020/12/16 05:00:00+00,7,FIELD
4235,711738,2020/12/09 05:00:00+00,SIGNATURE HEALTHCARE AT ROCKFORD REHAB,4700 QUINN DR,40216.0,2020/12/09 05:00:00+00,7,FIELD
4236,713875,2020/12/30 05:00:00+00,CROWNE PLAZA LOUISVILLE AIRPORT,830 PHILLIPS LN,40209.0,2020/12/30 05:00:00+00,7,FIELD
4237,713965,2020/12/30 05:00:00+00,LEFT FIELD LOUNGE INC,2282 BARDSTOWN RD,40205.0,2020/12/31 05:00:00+00,7,FIELD
