crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
90d5ebefc577632bcf6469fc9368cac1409f6249662218b3c604c1cff440e74a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.696148,Gloucestershire Constabulary,On or near The Twenties
dc02cbca022f32815591f04fe8f099231700aadf76b10168bb8251d5958e4363,2023-05,Gloucestershire Constabulary,Suspect charged,51.739607,Gloucestershire Constabulary,On or near
0659770ae5a9c8a1719cafea6966e660373ae0ccf8ee04fccbec12465a08b6ac,2023-05,Gloucestershire Constabulary,Suspect charged,51.739607,Gloucestershire Constabulary,On or near
21592246238fd97120e483d51c7cc47131b25935c2be021ec92ce7a2e351d36c,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.906885,Gloucestershire Constabulary,On or near Carlton Place
f86b32d2afd4a5e6c98cf48f4325560d8202dc58985f72332aef874486ca871a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
c60ca11d170c15ab18df682cea941454fd1d4e792be54d1fa2f312b8c8fc9810,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.915041,Gloucestershire Constabulary,On or near Lexington Square
9c11f998c3eff07a3b78bbf4aae7da4d667aeb9e7b83b531fa621cf657fe3f50,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.861626,Gloucestershire Constabulary,On or near
ed2c6f6e66a3e77d33c5e01b727296086c5074930d43b37c713dcf753f43cc9c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.746212,Gloucestershire Constabulary,On or near
8e8966317119e68ae747fbf79fe9c4bcb3d3b1acf9835dce40d180669fecc16f,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
ed51d1ac88f4faa5e001620c86c472a40615a703b9000b688c07a20b50797755,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.992975,Gloucestershire Constabulary,On or near Elliot Court
d0fdb12adb0c313cbed7088185ee914b412bc6f3ce28257503326d9affd5a18e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.992975,Gloucestershire Constabulary,On or near Elliot Court
04b01ea4054bbbbd41bc1cfc5c44ce49016f5a0ad4bc1d2f6a2e08c74ac7e8b0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.746212,Gloucestershire Constabulary,On or near
ba243892a39886a1ce7fb11598d132ef6be19f299d27eaf5d4f0f89525072220,2023-05,Gloucestershire Constabulary,Local resolution,51.899167,Gloucestershire Constabulary,On or near Herrick Close
afb9fe67998e3705a269033fec09721fe4249fa1385c63152dc8a91af364ae8d,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914786,Gloucestershire Constabulary,On or near The Chestnuts
116fc1b86d2035205729ef730f6ce97ed2826a0f57ce4f4201d3eed4f3032c09,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.744124,Gloucestershire Constabulary,On or near Gibson Close
2836717f3f878d07996b825bc885ce5f3fc8a914d70245a55901670b6780e7ee,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.733445,Gloucestershire Constabulary,On or near Highbrook Way
ed24f49c310d23216ac1fa1dc01fcdb197ccaba5011319d90074113e23231f38,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.832551,Gloucestershire Constabulary,On or near Greenways Court
aa6a0fabfb62de59b020783415622d356dea53ea594b1130050b8377304f30c6,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,52.031566,Gloucestershire Constabulary,On or near Nut Orchard Lane
3a84dbefe358e201c453fd26a18bf406710a6d507377fde38b9756ee526e4029,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.908494,Gloucestershire Constabulary,On or near West Drive
8de147e4da4f8cc2bf1a5ec188523cb555e38c699dc5805818fe70b27cdc1ea0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
865835f0a43fdd916ba8457c9ef2f744ad35817aa7184c9eadfd9d7d290c52b5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.822143,Gloucestershire Constabulary,On or near
e7161d999a878382be84bab320d2efa8ac673feb9c3adc65a6cbea85d2d6ad5c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
749dc44ef63dd1c37e369faf5ee42a05ef0ab1e0381fdfa8133794ccdd62ecb1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
708c35228ade85ea8a2813902b0312a029d9f43330a9dc450b5c5336c8ee1413,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a879128555dc8d5251235d539bf3299df78f0574ede112c577f49d2bb0a35b63,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.751699,Gloucestershire Constabulary,On or near Wheelers Walk
6349a3b97efd42338b99176eac232a29a83d378b18fd5e93df1aa6a9ddf5eb80,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.846498,Gloucestershire Constabulary,On or near Jenkinson Close
ed364566482696249c5a628be086234dc400364d30cf1d201b125b57e9b92d8d,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.75061,Gloucestershire Constabulary,On or near Paganhill Estate
39cee3d3c05ca0bba291f99ea0b3d05a1a3322868ee9e81c2850b881d5329217,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
990803421dd3b29c38b0b301aa9309e74b8b904f3804aa344e06a2c8157322e4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
7d3596a77d6312d2a1d2df8d41be82e2a53dcbf1eb311dd852820057da9c9d5e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.712772,Gloucestershire Constabulary,On or near Stroud Road
9fc75a58471f34b967abd83bfcd89a7a32c6060ac65e6465d40dd7bae3c5e7a0,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.861361,Gloucestershire Constabulary,On or near Millbrook Close
5dc5ff67313e809178227783b65c2cf1ce731836c6ea3fe7447397703d882890,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.853656,Gloucestershire Constabulary,On or near Pinemount Road
d188ac65588ad7a64e2f691281e16b331c92ad08b1785c7a620a49b88fa8b322,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.900679,Gloucestershire Constabulary,On or near
a03b3ef7feacfadc9e1cc16bedf4736b7530f052902a7513d17a7f07faafd1ab,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.862182,Gloucestershire Constabulary,On or near
93705166b4fc3cbcacf0f34642e9993431e86e7d787a8a033cf855ddef377dd0,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.90776,Gloucestershire Constabulary,On or near Albert Street
a81b6db7e4a375fbe8a2d44b9ab94c58607585a144a32c6dce786e7aa12a8796,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.909562,Gloucestershire Constabulary,On or near Brown Close
303343a00e53ca5043350e591696e45ab950f43d0e8bcf6adf4cb01e1fb2e439,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85566,Gloucestershire Constabulary,On or near St Paul's Road
7fb19bd6623c6b15264f03cd48ee007df983e8b285b1859bf10bc539a141cc03,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.823448,Gloucestershire Constabulary,On or near Lyneham Drive
59386133dcc03648a56f5568bceebd8468bea1124104c557e4ba0d4b8639ed18,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.993928,Gloucestershire Constabulary,On or near Albemarle Close
3082154b03e086fc87ccf3c1dab1f8b8072c9c9904f876e01f65eacb70f5ac63,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.815129,Gloucestershire Constabulary,On or near Church Lane
d883f0c6e5fbd07c77a9c58846cad6341c5b043252f006329411e4f0b08f09bc,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
cd724ae9b58a72eac45e19af13b41b28311fcb9afa22f8a3ddec967d062626b0,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.750789,Gloucestershire Constabulary,On or near Allen Drive
f67a71d4ce949e464607b33a78cce9bf7c2b759892c1969bc9a25e29da31f06b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.888134,Gloucestershire Constabulary,On or near Old Reddings Road
d69f8acc691b7c985e28b16852bb77950089d269548ca29061080721f4c7d531,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.702982,Gloucestershire Constabulary,On or near Knapp Lane
2581160d12898767c0deecf7e84781a7079eb4d089782137c4cf32b180b945d1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.702982,Gloucestershire Constabulary,On or near Knapp Lane
9eb07832e9d9bb70e6925b0fa7831e2d93a69c52d9fa1072c796e55c6b2d7e5e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.896565,Gloucestershire Constabulary,On or near Queen's Circus
a1cc1d5c426c21b2f75eb1e596bfbcb18260ae5dc2fc24d8494a957485fd67af,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.879492,Gloucestershire Constabulary,On or near Cedar Close
42d0279282335ef4e93e8261209c7bc7eaa6aa0db564ec8df97f5fb318179bb2,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.88672,Gloucestershire Constabulary,On or near Acomb Crescent
d5e9222b2fada2afc9d721057df03ffe68ec724c8d3c8a3019b54d5cc8cdf679,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.879492,Gloucestershire Constabulary,On or near Cedar Close
f57ac6e47f922dad7942fdf4a270fcce57dcd7e5401e09e3bba355492623bf14,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.695582,Gloucestershire Constabulary,On or near Orchard Leaze
0ef1232eb55b1c9d55ba2f4a97bff7fbef1c57870bac904b98e02b2139f8570c,2023-05,Gloucestershire Constabulary,Local resolution,51.901774,Gloucestershire Constabulary,On or near
30f609cebd535cd6afb50cea417c43e00e4c206925bb5e370e5038ccd96c6ae9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.914307,Gloucestershire Constabulary,On or near Willowbrook Drive
2ea70383a714a652780db5785bcec56ee60a91570ccea8a76ff9ed0e3c1fa49b,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.820767,Gloucestershire Constabulary,On or near Hastings Road
a70f60854ad691e3299ee481b0dc0f477c0ba16308767374a567c23cf2268a67,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.868169,Gloucestershire Constabulary,On or near Royal Lane
65a2e3a15dbc3e549f72d135ab6de70bd1f15d9fd83d3296536853a6f9b4b678,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.695582,Gloucestershire Constabulary,On or near Orchard Leaze
062774d0512187c0191448eededd63e9dfe118e9e7a1b454d192cd20883c7391,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.818738,Gloucestershire Constabulary,On or near St Mawgan Street
d243c7bda60db03546b6a255cddd284409b3b08b80dcd3a3e5eace02ad9427b9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.817598,Gloucestershire Constabulary,On or near Attlebridge Way
c1e43ad281eb511325c676c60c5784d0b7c7be7e882b03f27d4d631574f6b18e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.985113,Gloucestershire Constabulary,On or near Clarence Road
a5179bb8d2731c186ce0c3d4968530557c741623d0e8200b127412d943be3e77,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.695582,Gloucestershire Constabulary,On or near Orchard Leaze
57dd75c0507dd27a6e3d3b84a544abee72013ae88f08fae8fbe3d795295539fd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.985113,Gloucestershire Constabulary,On or near Clarence Road
0b06825e8e23b014f68cc4995ed63eee141fe82498058085a2d1541c3a31aa2a,2023-05,Gloucestershire Constabulary,Local resolution,51.712772,Gloucestershire Constabulary,On or near Stroud Road
32a4f7a382e9880e083f1a872bcd52aeb402beac259f11c8dff7fd0d321a25cd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.907149,Gloucestershire Constabulary,On or near Hungerford Street
2abe2e986b7215fa7805b5a3d3377a443a8986e5be564d1cfac5fa8764eab22a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
420489462b483c5408137495e39836e4807fb005faa4b0c778e865748cd799fb,2023-05,Gloucestershire Constabulary,Local resolution,51.688556,Gloucestershire Constabulary,On or near Shearing Close
fb6c14cfee41d71ba3afbe7f72eb6cad3f0dcb95b6e2eb3f0e04fbe8fa87ef2a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.863377,Gloucestershire Constabulary,On or near Kimbrose Way
b837fde13a6c1f3eaf6ee72488d81d097ce58904eef46ba7d1a66e478144d0c1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
a26efd2fb3c9cdc1770403158875674e303a54311dc32a85f5eac591f7c6b1ec,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.728624,Gloucestershire Constabulary,On or near Watermead
6213ad5aa46f1d36fcbeeeeebb1a4753a15cf9a3640b6191a5bcde323c0e3d30,2023-05,Gloucestershire Constabulary,Local resolution,51.906942,Gloucestershire Constabulary,On or near
711e4b12677ee4db4ecbbca9f9ebf8dcb3f0f9d90361e6c02808279a9c650f57,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
ce47052e08de595c6e2bbc6eec4c080029e2a9c78fd6220630a44de3e2edd399,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
faf2d1794d87b6040e0ab3c8ceeefcf2b2b052117887549626a69fd9006c4447,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.858902,Gloucestershire Constabulary,On or near Hillview Road
cb7358ec4252234f27ce628fad3bebb666ef2ea6be8d7aa245febf51c7cf6e16,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.748153,Gloucestershire Constabulary,On or near Stratford Road
dc79f3390211b4ea2145b7ca9a1f7d031a60e6e1c814df1c1b97185deeab0544,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.856356,Gloucestershire Constabulary,On or near Brook Street
e7ecda896242cad51db12e0e2d59e58a1c2ec66725e95af2034f085f003c61cd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.744327,Gloucestershire Constabulary,On or near Cotteswold Rise
63071d2ecb059cb4a241f25bc95383c609e49ee5cbae82c647feb3b08057ec27,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.902652,Gloucestershire Constabulary,On or near Joyford Passage
0e57a9d27a47563a1d4dfd360c72d6c1f949381d6515f1f664de6466e3db8008,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.643066,Gloucestershire Constabulary,On or near Cornwall Close
6f4091f45b9440fad8c2fd4e7d44096ca14227eb50ed528f2eb6b07eafd371ce,2023-05,Gloucestershire Constabulary,Local resolution,51.815367,Gloucestershire Constabulary,On or near Meerbrook Way
bf5a3e4d292a77fb392b0dbb414c31020e7a1006c9a5d749645896de2018f851,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.82563,Gloucestershire Constabulary,On or near Station Terrace
5c0928ec1eb5cf4cea88abca225b2e211e5c8bfe3773c81307e236792d301dd6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.86342,Gloucestershire Constabulary,On or near
4a6e4044216fe9ec3712ac07be07818f7dd15a7e4e8ea7b57a8e74e52dfd2ba6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
f7468e2e307feacde6500989ba58431881a086a5ab476bb6c16211b8540d4f7d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.743414,Gloucestershire Constabulary,On or near Carlton Gardens
4dd8137db33ef2edccdbe8bb53119721246cc68b63675ef0845083fc27ff9712,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.743414,Gloucestershire Constabulary,On or near Carlton Gardens
a1fa349002a6343fc0c4aa616ca84a3ae9bb808dbd6649aeb343b43ee8639d59,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.755428,Gloucestershire Constabulary,On or near Windyridge
6fa9a04fafb2d99552e07c056a7eb253c27830dc2c69c17b099623fb05e4a611,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.848672,Gloucestershire Constabulary,On or near Hillview Avenue
8e9906163c43ee2c31baa1015468622989a418f3d57ce3dc035688ad4632daec,2023-05,Gloucestershire Constabulary,Local resolution,51.915041,Gloucestershire Constabulary,On or near Lexington Square
fde7a1688057513ff42b91b2831e2b4b9142c5faded0f7d82b03afbbdd3a4f53,2023-05,Gloucestershire Constabulary,Local resolution,51.915041,Gloucestershire Constabulary,On or near Lexington Square
6ce057c2e81c5ea2d84abf1ae319ba880c67ee2554098935c7f352416d00c53a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.862869,Gloucestershire Constabulary,On or near Cambridge Street
629ee4a84d02e97ca0c0a996924fdf281c5ef67ad93f9aca777f3254c40acd42,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.827093,Gloucestershire Constabulary,On or near
1f6e4a1fc32de0e1cc19a6f47b1b440f3d4d3ae207ac5b2a539976c83a3f8bc2,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.883143,Gloucestershire Constabulary,On or near
ed84518ef6a60ce3c2b3ce7224d3b4974ea96860dfc741b6df8d2c82d7878337,2023-05,Gloucestershire Constabulary,Local resolution,51.886923,Gloucestershire Constabulary,On or near
a8455ef5a3a32a21a58b4dfd19246e5f3993b96e333c72b709a742b01cbe3a5a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.745115,Gloucestershire Constabulary,On or near Middle Hill
3bf74195c6c3d4a4ed42ce322d547c74ef07754e77162617b47db520b8b75793,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.887271,Gloucestershire Constabulary,On or near St Judes Walk
cff87d8cbf32a83143986293d80a6249ea27c6149d8746a5423581de918bd093,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.887271,Gloucestershire Constabulary,On or near St Judes Walk
84e4c1f9c0f2328f3645a778ea3b86311e1268bcf0f0a123ab5c0f97a437de12,2023-05,Gloucestershire Constabulary,Suspect charged,51.745806,Gloucestershire Constabulary,On or near
c5f284b55d4c2480bd275b0fe749c8245705e9c798198c0fb5f5f0667612bd56,2023-05,Gloucestershire Constabulary,Suspect charged,51.902645,Gloucestershire Constabulary,On or near
6617f357f6a9987dcf63f356da2c876fe6b3140ed19753b9832b1b3284b4e710,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.900072,Gloucestershire Constabulary,On or near Ashtree Mews
68a75aae360a18fbdab165e72411a64c72ddb4b7de284c15c06f01dd6c31014d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
291639280490c2d51b08c87d6b5cbe5fed66e05413ae0d203cae0a49cd304e31,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.902512,Gloucestershire Constabulary,On or near Rose And Crown Passage
4b46184b7f3b13aff44314be60fc98f0d6a8cef22fc7d4d9fcf0ee96d59c1a60,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
5aabe1d2f2a0144a113ac74a50166691789b4cd99004753974541eed263403b0,2023-05,Gloucestershire Constabulary,Local resolution,51.864813,Gloucestershire Constabulary,On or near
c6aaa1e57e86ba3cbf36fd308069dc44215e73d4b638c80eac3d48cd85f3d068,2023-05,Gloucestershire Constabulary,Suspect charged,51.884393,Gloucestershire Constabulary,On or near Hawfinch Road
144653af9ad081fef46bc15c8592f709ef2864b5455cb1f2ecebd3d9cef9ab8a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.833803,Gloucestershire Constabulary,On or near Munsley Grove
54283cf799240a6c13f63303e6f8e739320ec1c8d9fb468cccda4a0bcdd6b79d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.889905,Gloucestershire Constabulary,On or near Kew Place
4ed46e025729410985eade65d5fa28d76d7d930faffe0e5447d567070cc42d2d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.889905,Gloucestershire Constabulary,On or near Kew Place
b10ab43086c0bcc557035c800c7d5bf3c0fbb7dbd03c2d3cbe9c66c5cee48cfc,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.837459,Gloucestershire Constabulary,On or near Epney Road
2f2bb3e04683579fd7669cdc8e311d0e337e9655ec76370399d80a5def92466b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864561,Gloucestershire Constabulary,On or near Harescombe Drive
ce183a1db428bb86d84e722ae4f1bb3dc9c78ee4ccf4cbfc1ab587a0b3364b00,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.836541,Gloucestershire Constabulary,On or near Kings Head Lane
abcf855c549e6018915b7fafb46cc0acc2d50a8e05bbb63eccd092d814319803,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.902826,Gloucestershire Constabulary,On or near Oxford Passage
fe375d87286b84b53f503349669a1b7dd7e0bdfffcb9e535cff4ad66bdc046f7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.866348,Gloucestershire Constabulary,On or near
edd2732c94a02fcbb15a93813b30985332dc1f988adcc2612d29cac99a4d1366,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.854364,Gloucestershire Constabulary,On or near Theresa Street
2a2b6cb0ca6d9f4ab844b14da2e1229a911e022d6fbd2025509d165e9ad2cfba,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
cc43aab4259920d562bb3c3b04403e6828214ffc7f57f057f740c74a941c3658,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.909626,Gloucestershire Constabulary,On or near Marsh Close
9042df61e0d2eec0571aad32ccee87d8c22d806233a7dc28b4e3194b8fc9f58a,2023-05,Gloucestershire Constabulary,Suspect charged,51.677082,Gloucestershire Constabulary,On or near GWILYM CLOSE
11207a5747648bf19a6f8c9a7ecc1e1cc3d9a3c042a32ada894e78c73a5cdcda,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.88272,Gloucestershire Constabulary,On or near Taurus Close
69bea95ab33eb6186525332cd79fdd1a48343a2d9c5484c360f195b1b0012164,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.804728,Gloucestershire Constabulary,On or near Kings Mead
09133f92da611f6ab9ee1954dafbbde42f736c110028750411aac0de2a583518,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.838282,Gloucestershire Constabulary,On or near Cranwell Close
9c5032fb0d4e22801d05fca86b93419aa639c8a5e51af2e44f36b9a2fbab7fb3,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
fb7c4ba2b8629181972ce3b267aea4ed3fafa4a9d84fbc204295d1718006d27a,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
6e033d575182cc2d70997be62729e17e44338021501ca0ca2c41caaa867b38f1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
8fe20e7eecfdaf246c97ef4ca4153ee035b030c73a119570ecd494a8f6d4de09,2023-05,Gloucestershire Constabulary,Suspect charged,51.861677,Gloucestershire Constabulary,On or near St Michael's Square
88d5d565d9d3600a01b14f7e68302bdc888e9a95af0dc1c24ad72cc43ca25426,2023-05,Gloucestershire Constabulary,Suspect charged,51.861677,Gloucestershire Constabulary,On or near St Michael's Square
f2dc4b832c760a66e254c1d3e999dc599c99136c98840dacde7bb2b377293b07,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.86798,Gloucestershire Constabulary,On or near Hyde Close
465085c18b33211278ea20ad68871ef621a52c72fe4f21e6312add530d45a7d8,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.832188,Gloucestershire Constabulary,On or near Old Elmore Lane
93446599aab2c6309fa61b9402139706aebcc949f7ed24c79d0b259595e97f7a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.749041,Gloucestershire Constabulary,On or near Jack Russell Close
f38e190c087713fd940dbed70fbc85ae60548bf55469e8742fa52af222aa50fa,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.710134,Gloucestershire Constabulary,On or near Cotswold Avenue
3a28137d1593d72a46cfe9336cb75f3254c94d854460d24185753db4864b7857,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.864813,Gloucestershire Constabulary,No location
e4f305505fab4bfb432c442047599e6da4b307bc0058b284590d1fe9249540b9,2023-05,Gloucestershire Constabulary,Local resolution,51.901792,Gloucestershire Constabulary,On or near High Street
24c65e0cb8bb2721985de1e484e46622146605c1b05f80d9fe043295c26f2f51,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.914947,Gloucestershire Constabulary,On or near
f2800a4398631a730c6218c543aa1dfad04dfc9de8af5d4c515fcd0a89b78f76,2023-05,Gloucestershire Constabulary,Suspect charged,51.865353,Gloucestershire Constabulary,On or near The Crescent
8b8a291b34734497820df94cf169e0afe0970a95973b88160aa5d0c0dbc85574,2023-05,Gloucestershire Constabulary,Suspect charged,51.865353,Gloucestershire Constabulary,On or near The Crescent
520846b73a5865c71b48ccf2fea4c03223ff53cb94801f74240552b71358a021,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.911143,Gloucestershire Constabulary,On or near Beaumont Drive
ecc535c0482eac46c2d25ed179761519eceffb886528c2352483c753f74cd33d,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.900129,Gloucestershire Constabulary,On or near County Court Road
cb0ee70f0a758bd45948493b9b29aef72ac5a0dc230837c1d4e2b3313cd09f3d,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.849495,Gloucestershire Constabulary,On or near Cheyney Close
70478922196a685907393f73a1991706b0f47852b68d4f2c73aaafefab6365ab,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863855,Gloucestershire Constabulary,On or near
1166ef6d20bab0c6623504a76369e2a94d4e4517a51632d5769ffba5ccf3a7a0,2023-05,Gloucestershire Constabulary,Suspect charged,51.862182,Gloucestershire Constabulary,On or near
1c17f6993a8996e4606c25f8aed0dae5a22f140517dd47a0f0f4fc72ea2d1429,2023-05,Gloucestershire Constabulary,Suspect charged,51.862182,Gloucestershire Constabulary,On or near
36bb5db2ff300a881b842a6d3427d57c9661cac1ab819d96a4c6271de5c84e62,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
8e3a1e95227dd5e1f0d6f88e6381d006c82988509c2af9db4a9e566f90c876e4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.902512,Gloucestershire Constabulary,On or near Rose And Crown Passage
ddd26895b2d5657680e0fc42ad24992f9269b4c0e4bb592fa39047b4cb729b31,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.898278,Gloucestershire Constabulary,On or near Bath Street
10bc4846a1a7419b6c2da83e9b27f560693e50b8b8118b0cb14dee2ce1b61a7e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.898005,Gloucestershire Constabulary,On or near
